epoch,train_loss,val_loss,val_dice,val_iou,lr,is_best
1,0.3318325984842923,0.30275398067065645,0.5613660721551804,0.4312266755671728,0.0001,1
2,0.29844680215631214,0.29778371651967367,0.6015528775396801,0.4734420203027271,9.998903417374228e-05,1
3,0.28114193994171766,0.28531595269838966,0.5893895540918622,0.45857011732600983,9.995614150494293e-05,0
4,0.26356870367818946,0.26522359422275,0.6013189574082692,0.46835391294388545,9.990133642141359e-05,0
5,0.2569118252822331,0.2804113991203762,0.6431261011532374,0.5145052393277486,9.982464296247522e-05,1
6,0.2445310166295694,0.2428763965765635,0.6242404523349944,0.5008875316097623,9.972609476841367e-05,0
7,0.24166849006195457,0.2548933236371903,0.6630418624196733,0.5345416256359645,9.96057350657239e-05,1
8,0.23555296562155897,0.22436174906435466,0.6497777740160624,0.5226181961241223,9.946361664814942e-05,0
9,0.2272485759185285,0.22208045408839272,0.6598929484685262,0.5368248573371343,9.929980185352524e-05,0
10,0.22745038286155583,0.22551562459695906,0.6508332615806943,0.5293818025361924,9.911436253643443e-05,0
11,0.22293073972877192,0.2321544607480367,0.671890580086481,0.5448368279706864,9.890738003669026e-05,1
12,0.22012506978852409,0.21159190563928512,0.6993128447305589,0.5734521476995378,9.867894514365799e-05,1
13,0.2171293359629962,0.21095507570675442,0.6917175451914469,0.5674872327418554,9.842915805643154e-05,0
14,0.21137394947665078,0.21976673915272668,0.6445383775801886,0.5252458526974633,9.81581283398829e-05,0
15,0.21303158098337602,0.2146207461754481,0.6984997635795956,0.5784848434584481,9.786597487660334e-05,0
16,0.20892161863798997,0.20698262112481253,0.6877251636414301,0.56884018438203,9.755282581475767e-05,0
17,0.2032445876878135,0.21046545250075205,0.662160634143012,0.5468767719609396,9.721881851187405e-05,0
18,0.20694850339573256,0.2097220615262077,0.664475074836186,0.5493926868552254,9.686409947459456e-05,0
19,0.20282184034585954,0.20318044381482261,0.7152781770342872,0.5947579832304092,9.648882429441255e-05,1
20,0.20378125510653672,0.2043267758119674,0.6824155069532849,0.5634418317249843,9.609315757942502e-05,0
21,0.20245352873996814,0.20868108187402998,0.7152482958067031,0.5929142980348496,9.567727288213003e-05,0
22,0.20154806232574035,0.19983445278235845,0.6994424825622922,0.5812306846891131,9.524135262330097e-05,0
23,0.19669294755677788,0.20244814625808172,0.6837308287620545,0.5683744515691485,9.478558801197063e-05,0
24,0.1964222150189536,0.20506789528188252,0.6988679525398073,0.5750877879914783,9.431017896156071e-05,0
25,0.19555385614536247,0.1977133117970966,0.7290030309132167,0.6088970269475664,9.381533400219315e-05,1
26,0.1931125790184858,0.19373402694861094,0.7190926932153248,0.5996489627020699,9.33012701892219e-05,0
27,0.19062327776028185,0.19609615504741668,0.7102258812813532,0.5939307229859488,9.276821300802531e-05,0
28,0.18989066955994588,0.19899521342345647,0.7091214753332592,0.5867443834032331,9.221639627510073e-05,0
29,0.1902370319074514,0.18941192740485782,0.7170024264426459,0.5988289435704549,9.164606203550494e-05,0
30,0.18734539212012777,0.19822937917141686,0.7059663528487796,0.5857366919517517,9.105746045668517e-05,0
31,0.1884896029319082,0.2086254169543584,0.6963878801890782,0.5779775823865618,9.045084971874734e-05,0
32,0.18458580043242903,0.19445251865046365,0.7252649840854463,0.6048888637906029,8.982649590120978e-05,0
33,0.18557400098260568,0.20313385895320346,0.6844407740093413,0.5673736223152706,8.918467286629196e-05,0
34,0.18169521777605524,0.20035963157812756,0.6783097675868444,0.5652836368197487,8.852566213878943e-05,0
35,0.18321374584825673,0.19269577108678362,0.7096810357911246,0.5956344999018169,8.784975278258779e-05,0
36,0.17693859889191024,0.20181377203691572,0.7276794331414359,0.6097813583555676,8.715724127386969e-05,0
37,0.18146086995090757,0.19570744406609308,0.7284978401093256,0.6100738570803688,8.644843137107055e-05,0
38,0.17681460818465874,0.1868842860062917,0.7257632562092372,0.6113404211543855,8.572363398164014e-05,0
39,0.17617151265849873,0.18890606590679715,0.7190197978700911,0.6034732750483922,8.498316702566826e-05,0
40,0.1733363505833003,0.19307432997794377,0.7155726461183457,0.5975477959428515,8.422735529643442e-05,0
41,0.17069415480506664,0.18930564721425375,0.7330890377362569,0.6165165123485383,8.34565303179429e-05,1
42,0.17054355025899653,0.1950454470657167,0.7342331869261606,0.6159861451103574,8.267103019950527e-05,1
43,0.1741438488266906,0.20165375286624546,0.7372509451139541,0.6185479822612944,8.187119948743448e-05,1
44,0.16770587447954685,0.1949553580511184,0.6951235623586746,0.5816892527398609,8.105738901391552e-05,0
45,0.1720443554982847,0.20077127643993922,0.7084742460932051,0.5862469979694911,8.022995574311874e-05,0
46,0.16921043678814052,0.1880067602509544,0.7202978542872838,0.6068378465516227,7.938926261462365e-05,0
47,0.1661710125451185,0.19089493183862596,0.7436919745944796,0.6261672525178819,7.853567838422159e-05,1
48,0.16264817191629993,0.18636942548411234,0.7355045000712077,0.6199370205402375,7.76695774621672e-05,0
49,0.1627120228750365,0.18400027411324638,0.7318417009853181,0.6152116434914725,7.679133974894982e-05,0
50,0.16514588567067165,0.18879123145625704,0.7343522599765233,0.6166840587343488,7.59013504686565e-05,0
51,0.16353754665778608,0.19059921857856568,0.7324014419601077,0.61689251547768,7.499999999999998e-05,0
52,0.16116066924771483,0.18513374896276566,0.745315222513108,0.6278895457585653,7.408768370508574e-05,1
53,0.15747119106200277,0.1928060477688199,0.7162740820930118,0.6002376465570359,7.316480175599306e-05,0
54,0.16127567823444094,0.18428930767944882,0.7108000335239228,0.5965133144741966,7.223175895924634e-05,0
55,0.15882619090226233,0.18414600519906907,0.7331410635085333,0.6130309121949332,7.12889645782536e-05,0
56,0.1562218737541413,0.18413239462035044,0.7278932463555109,0.6146472522190639,7.033683215378998e-05,0
57,0.15290894633045002,0.18656732000055767,0.7264898970013574,0.6108468589328584,6.937577932260511e-05,0
58,0.15297834091648763,0.18603053249063947,0.7365613733019147,0.6197775608017331,6.840622763423387e-05,0
59,0.155880250523285,0.18467132491724833,0.7335994039263044,0.6162311582338242,6.742860236609073e-05,0
60,0.15152689489174861,0.18994717910176231,0.7185068351881845,0.6012148204303923,6.644333233692912e-05,0
61,0.1518239553789703,0.18617275243713743,0.726998191788083,0.6106623269262768,6.545084971874734e-05,0
62,0.14680777757751698,0.18799345323017666,0.7360309368088132,0.6185007821945917,6.445158984722355e-05,0
63,0.14604272954926198,0.1888473302125931,0.7425525250889006,0.6251024030503772,6.344599103076326e-05,0
64,0.1479018606093465,0.1927438748734338,0.7309317526363192,0.6148761255400521,6.24344943582427e-05,0
65,0.1441633132647495,0.18828695118427277,0.7350179104577927,0.6174058369227818,6.141754350553276e-05,0
66,0.14425697603396007,0.18659230768680574,0.7230759756905693,0.6091670104435511,6.039558454088794e-05,0
67,0.14169565223309458,0.1822171443984622,0.738872986748105,0.6237416500136965,5.936906572928621e-05,0
68,0.14414520931183075,0.18455325350874946,0.740298368817284,0.6266724438894362,5.8338437335805085e-05,0
69,0.14108478995610257,0.178375491357985,0.7384627353577387,0.6240161657333374,5.730415142812056e-05,0
70,0.13869995635991195,0.18526437679926555,0.7376778630983262,0.6196835109165737,5.626666167821518e-05,0
71,0.138688168994018,0.18545047513076238,0.7161349875586374,0.6026700865654718,5.522642316338266e-05,0
72,0.13819898482488127,0.18509509889852432,0.729062913713001,0.6119179441815331,5.418389216661575e-05,0
73,0.13523662695471123,0.18925328041825976,0.7388096150897798,0.6208007159687224,5.313952597646565e-05,0
74,0.1348014835496338,0.1833152311188834,0.7505532548541114,0.6323331639880225,5.2093782686459966e-05,1
75,0.13472847841223892,0.18832583796410335,0.7376506005014692,0.6241849405424935,5.1047120994167824e-05,0
76,0.13035696121502896,0.18581583372184207,0.7528018968445914,0.6329024116198222,4.9999999999999975e-05,1
77,0.12897160819598608,0.19031457191421872,0.7336281935373942,0.617812142485664,4.895287900583214e-05,0
78,0.12978625832771767,0.19749672327722823,0.7250846431368874,0.6084822592281159,4.790621731353999e-05,0
79,0.12924021394277105,0.18935110668341318,0.7328059616542998,0.6152909085864112,4.6860474023534314e-05,0
80,0.12755966420684542,0.1892285752864111,0.7233676575479053,0.6061450044314066,4.581610783338419e-05,0
81,0.1285642043972502,0.18339410083634514,0.7369748177982512,0.6214182564190456,4.4773576836617304e-05,0
82,0.12477012875736976,0.18544759693599883,0.7386856289136977,0.6235161298797244,4.373333832178476e-05,0
83,0.12335868344015005,0.20100792107127963,0.7253418059576126,0.6074573329516819,4.269584857187941e-05,0
84,0.12180122906456188,0.1961838947875159,0.733343896411714,0.6157029816082545,4.166156266419485e-05,0
85,0.1206117047643175,0.19359236756960552,0.7295577389853342,0.6110743074190049,4.063093427071374e-05,0
86,0.1181197010284784,0.19709128751641228,0.7200001614434378,0.6033300680773599,3.9604415459112e-05,0
87,0.11707175723752197,0.20130952483131773,0.7104736810638791,0.5945584217707316,3.858245649446719e-05,0
88,0.11850963435610946,0.1899788459142049,0.7406566767465501,0.6248585899670919,3.756550564175724e-05,0
89,0.11420062226908548,0.19105854971068245,0.7409829832258679,0.6257393127395994,3.6554008969236706e-05,0
90,0.11457588605734767,0.19696914042745317,0.7373783645175752,0.6192540645599365,3.5548410152776386e-05,0
91,0.11366385297507656,0.1977708827881586,0.7315209383056277,0.6156032681465149,3.454915028125261e-05,0
92,0.1110934455631947,0.19831088327226185,0.7341286818186442,0.6168024432091486,3.3556667663070815e-05,0
93,0.11181956528096783,0.19225997144267673,0.7431318254697891,0.626903300058274,3.257139763390923e-05,0
94,0.10765896895710303,0.2013605983484359,0.7246121889068967,0.6092337579954238,3.15937723657661e-05,0
95,0.10821908470623347,0.19827865745340076,0.7339948438462757,0.6166029572486877,3.062422067739484e-05,0
96,0.10767660764407139,0.19857521468684786,0.7307741568202064,0.6130978970300583,2.9663167846209974e-05,0
97,0.10593595215860678,0.20265484480630783,0.7252645554996672,0.6082165337744213,2.8711035421746357e-05,0
98,0.10324410032861087,0.19588518270424435,0.737449908824194,0.619336245741163,2.776824104075363e-05,0
99,0.10274246237715896,0.20118782406761532,0.730829786119007,0.6131971325193133,2.6835198244006917e-05,0
100,0.10173693534975149,0.19835573690278188,0.7378224554516021,0.6223454838707334,2.591231629491422e-05,0
101,0.10155921271260904,0.20375436189628782,0.7233160700116839,0.6058229253405616,2.4999999999999977e-05,0
102,0.10096161318372707,0.2022300974244163,0.7252897529374985,0.60703185853504,2.4098649531343487e-05,0
103,0.09988629767785268,0.19876499474048615,0.7383832363855272,0.6192296328998748,2.3208660251050168e-05,0
104,0.09744868734661413,0.19972432113829114,0.7421799619992574,0.6250935770216443,2.233042253783279e-05,0
105,0.09678664718355451,0.20273797441096533,0.7344508477619716,0.6144710674172356,2.1464321615778412e-05,0
106,0.09597138870431453,0.21170530773344495,0.728985067208608,0.6115999074209304,2.0610737385376342e-05,0
107,0.09703572859265366,0.20045999941371737,0.7345003338087173,0.6150983265468053,1.9770044256881253e-05,0
108,0.09555292737727263,0.20539089157467796,0.7386256768589928,0.6201610133761452,1.894261098608448e-05,0
109,0.09427142801637552,0.20417178642182124,0.7363544248399281,0.6174571281387693,1.8128800512565506e-05,0
110,0.09424601352336455,0.20883822299185253,0.7348763028780619,0.6174162342434838,1.7328969800494736e-05,0
111,0.09088720375177811,0.20735550778252737,0.7353403931572324,0.6169583366030739,1.6543469682057082e-05,0
112,0.09179498711410834,0.20728972994145892,0.7335402727127075,0.6149729354040964,1.577264470356556e-05,0
113,0.08905006406866774,0.20605986331190382,0.7361350173041934,0.6185623344920931,1.5016832974331719e-05,0
114,0.08896005354365524,0.20664295965716953,0.7395690895262219,0.6228477966217768,1.4276366018359839e-05,0
115,0.0888572102298542,0.21167793841589064,0.7374839339937482,0.6199899781317938,1.3551568628929429e-05,0
116,0.08795560980025603,0.2125998854637146,0.7304415975298201,0.6111830910046895,1.2842758726130278e-05,0
117,0.08580806133698445,0.2109268720660891,0.7323714596884591,0.6136346748897008,1.2150247217412181e-05,0
118,0.08495091234846991,0.21164576624120984,0.7327118084544227,0.6158902769997007,1.147433786121054e-05,0
119,0.08546861130364088,0.21459580120586214,0.735857101281484,0.6185128790991646,1.081532713370801e-05,0
120,0.08577093918408667,0.2146490806625003,0.7297310863222395,0.6103389183680217,1.0173504098790184e-05,0
121,0.08360042045919262,0.2121873065119698,0.7360834331739516,0.6167941059385027,9.54915028125263e-06,0
122,0.0832680557607388,0.21485618821212224,0.7361258620307559,0.6177444668043227,8.942539543314794e-06,0
123,0.0832291558536948,0.21352163581621078,0.7355174251965114,0.6173827846844991,8.353937964495025e-06,0
124,0.08338537895861937,0.21089467193399156,0.7337471689496722,0.6155991054716564,7.783603724899244e-06,0
125,0.08128462230064432,0.21389039442652746,0.7383193595068795,0.6194025028319586,7.231786991974668e-06,0
126,0.08128147807960608,0.21681204523359027,0.7322517236073812,0.6147466290564764,6.698729810778074e-06,0
127,0.0813690653412926,0.21757597852320898,0.7353621164957682,0.6166261241549538,6.18466599780682e-06,0
128,0.0811610850904669,0.2171036639383861,0.7324129825546628,0.614652677377065,5.689821038439262e-06,0
129,0.0803686049975911,0.21731174148264384,0.7276135666029794,0.6085834911891392,5.214411988029365e-06,0
130,0.08053238624516798,0.21479779865060533,0.7345041093372163,0.615247288772038,4.758647376699031e-06,0
131,0.07980918663800979,0.2140738348166148,0.7315542578697205,0.6114358464876811,4.322727117869961e-06,0
132,0.08011226962719645,0.21476358373959858,0.7349111931664604,0.6168412441299075,3.906842420574967e-06,0
133,0.07881465122407796,0.21863124654406593,0.7336321331205822,0.6142214320954822,3.5111757055874315e-06,0
134,0.07908668741583824,0.21534816594350906,0.7328572523026239,0.6132307058288937,3.135900525405426e-06,0
135,0.07888720873363164,0.2152611589147931,0.730679422333127,0.611847266129085,2.781181488125949e-06,0
136,0.07830491804954957,0.21863332773957933,0.7316281392460777,0.612802193278358,2.4471741852423225e-06,0
137,0.07782159955525884,0.21727523519879297,0.7312137121245974,0.6121535556656974,2.1340251233966367e-06,0
138,0.07757122027022498,0.21882305755501702,0.732345728079478,0.613017798037756,1.8418716601170938e-06,0
139,0.07851439340382206,0.21586149576164426,0.7338886408578782,0.6152022923742022,1.5708419435684454e-06,0
140,0.07748621425458363,0.2192521665777479,0.7298852080390567,0.6100804385684785,1.3210548563419848e-06,0
141,0.07861318363218892,0.21972795682294027,0.7319532428468977,0.6124379061517261,1.0926199633097206e-06,0
142,0.07778340334794959,0.2170961435352053,0.7334013325827462,0.6146120616367885,8.856374635655691e-07,0
143,0.07729048943337129,0.2204427189770199,0.7342876894133431,0.6154909502892267,7.001981464747505e-07,0
144,0.07784187413600026,0.21962817694459644,0.7315591868900118,0.6121695035979862,5.363833518505831e-07,0
145,0.0776287603895275,0.21698713316803886,0.7336682910010928,0.6148501589184716,3.942649342761115e-07,0
146,0.07741146329410221,0.21878114356881095,0.734546727225894,0.615647896698543,2.739052315863353e-07,0
147,0.07746850962237437,0.2197782270965122,0.7311492363611857,0.6120494734673273,1.7535703752478138e-07,0
148,0.07710371040263954,0.21878415516444616,0.7346180825006394,0.6158688880148389,9.866357858642199e-08,0
149,0.07801874045814787,0.21964532491706668,0.7322691292989821,0.6129398879550753,4.385849505708081e-08,0
150,0.07707883052679958,0.2178175049168723,0.7320430880501156,0.6128199548948379,1.0965826257725014e-08,0
