epoch,lr,train_loss,train_dice,train_iou,train_precision,train_recall,val_loss,val_dice,val_iou,val_precision,val_recall
1,0.0009997532801828658,0.5935884264537267,0.4400103979451316,0.310723648752485,0.49247846509729115,0.5759917741162436,0.623628454208374,0.33353810509045917,0.22664056499799093,0.44759045978387196,0.3642595249414444
2,0.0009990133642141358,0.5723784463746208,0.4642058140890939,0.3370677114384515,0.5354535104547228,0.588219347681318,0.664662835597992,0.2624973517656326,0.16966114461421966,0.5833707551161448,0.23394708116849264
3,0.00099778098230154,0.5521181086131505,0.49083903082779473,0.3598843835081373,0.5534554421901703,0.6103282487392425,0.5451712894439698,0.4980022962888082,0.3721326152483622,0.5522344875335693,0.6208161067962646
4,0.000996057350657239,0.5248367978845324,0.5212373045512608,0.39037641159125736,0.5974664447988782,0.61917373248509,0.5350891216595968,0.5090261459350586,0.379176394144694,0.60515682776769,0.5922167833646138
5,0.0009938441702975688,0.4990667673519679,0.5483802839687892,0.4167051236970084,0.6197210320404598,0.6533681893348694,0.49556110938390097,0.5638264338175456,0.4339624830087026,0.6237936536471049,0.6428715737660726
6,0.0009911436253643444,0.48677571943828035,0.5574056267738342,0.42436179425035203,0.640798556804657,0.6503318728719438,0.5240018860499064,0.4634434990088145,0.346777317126592,0.7118044233322144,0.447517892519633
7,0.0009879583809693736,0.4772508008139474,0.5742202329635621,0.44064299736704143,0.6359321371146611,0.6740800614016397,0.47802289684613547,0.5548021173477173,0.42513043284416197,0.6481337491671244,0.6338110828399658
8,0.0009842915805643154,0.4696106357233865,0.5801511442661286,0.44639754346438815,0.6495380958489009,0.6695160893031529,0.5795754893620809,0.20577106634775796,0.13624424656232198,0.8126971324284872,0.15237902611494064
9,0.0009801468428384714,0.4687727631841387,0.5772560962608883,0.4458898342507226,0.6501014815058027,0.6727165428229741,0.48358853022257486,0.5667414331436157,0.43784419854482015,0.588839476108551,0.6883619991938273
10,0.0009755282581475767,0.4560721722670964,0.587625173500606,0.4563123023509979,0.6604437698636736,0.6812612991673606,0.46974597811698915,0.5122123483816783,0.39420690059661867,0.6839838206768036,0.5114887897173563
11,0.0009704403844771127,0.4492594528198242,0.5928183773585728,0.4615651501928057,0.6561767303943634,0.6820636808872222,0.5575564245382945,0.31759176214536033,0.22521443247795106,0.8631904880205791,0.2529772170384725
12,0.0009648882429441257,0.4438913321495056,0.6058100027697427,0.47394345028059826,0.6607718253135682,0.6975913912909372,0.54994464357694,0.38510415275891624,0.282507217725118,0.831171539624532,0.3211090612411499
13,0.0009588773128419905,0.44758032645498,0.6010463486398969,0.47025181582995823,0.6576590183803014,0.6986025474752698,0.5129397130012512,0.47485830942789714,0.36053286751111346,0.7999076517422994,0.4313923621177673
14,0.0009524135262330098,0.4422726488113403,0.6064793058804103,0.47337188380105155,0.6648458179405757,0.6989648681027548,0.4474745202064514,0.6025916639963785,0.473123824596405,0.6566677983601888,0.6897609162330628
15,0.0009455032620941839,0.4384788375241416,0.6126686246054514,0.4798181629180908,0.6658441015652248,0.7059183359146118,0.454446683327357,0.5449288082122803,0.421523224512736,0.7312396740913392,0.541726020971934
16,0.0009381533400219318,0.4336496535369328,0.6176857689448766,0.48662199480193,0.6670127504212515,0.7127079735483443,0.4545442231496175,0.6080381862322489,0.47762458920478823,0.5974758140246074,0.7822425675392151
17,0.0009303710135019719,0.42870426876204354,0.6199440257889884,0.4869356884275164,0.6712919785295214,0.7067070068631853,0.5320674773057302,0.4117930308977763,0.30570271452267966,0.8254164457321167,0.3510710370540619
18,0.0009221639627510076,0.428128251007625,0.6217114962850299,0.4894627736295973,0.6706913166386741,0.714760091985975,0.4784955151875814,0.609157547156016,0.47565891822179157,0.5517585297425588,0.8404628570874532
19,0.000913540287137281,0.4267465482439314,0.6281049137456076,0.49392783403396606,0.6736655608245304,0.7231445271628244,0.4429435034592946,0.6146891148885091,0.4804760817686717,0.5999927186965942,0.7825204277038574
20,0.0009045084971874739,0.4219312162058694,0.6279741217408862,0.49575720735958645,0.6773853702204568,0.7191407557896206,0.4294592785835266,0.6176283804575602,0.48989221970240276,0.6474236059188843,0.7195609712600708
21,0.0008950775061878452,0.42023666773523605,0.6346407783031464,0.5009964203834534,0.6806625092029571,0.7261961010524205,0.4563514264424642,0.5519550863901774,0.4294530995686849,0.7454262375831604,0.5402604325612386
22,0.0008852566213878947,0.4169728532859257,0.6390504380634853,0.5043338802882603,0.6747892025538853,0.7369303165163312,0.4439196193218231,0.5783271280924479,0.45389697869618734,0.751019586722056,0.5755905596415202
23,0.0008750555348152298,0.4118594256469182,0.6386819148063659,0.5059182206221989,0.6828589500699724,0.7292069840431213,0.42504472494125367,0.5953479067484537,0.4725873108704885,0.7175569788614908,0.6225407361984253
24,0.0008644843137107057,0.4102581138270242,0.6407837619100298,0.5083936492034368,0.6855186898367746,0.7320047036239079,0.46456726392110187,0.5193867107232412,0.40308098872502646,0.785749971071879,0.47888799985249836
25,0.0008535533905932737,0.41099120582853044,0.6421517731462206,0.509203999042511,0.6865683492592403,0.7326907025064741,0.419836061000824,0.6357108028729757,0.5034669677416483,0.6151947180430094,0.787174174785614
