epoch,learning_rate,train_loss,val_loss,DSC,mIoU
1,0.009940323036837726,0.3947704056671687,0.36269471378702867,0.6353133792054148,0.4655379260888638
2,0.009880262923135217,0.2913948713370732,0.23336757892056514,0.8066208475804549,0.6759133054614694
3,0.009820162215805289,0.250673882654735,0.2332857541347805,0.8148759490990408,0.68758704920365
4,0.009760020610989911,0.24299093982151576,0.2287809691931072,0.8210603464987258,0.6964396727691018
5,0.00969983780045905,0.2261226063455854,0.21334837424127678,0.8117836583213212,0.6831951639166279
6,0.0096396134715172,0.21687891381127494,0.20872705688602047,0.8198756452840056,0.6947366538177755
7,0.009579347306907187,0.2048957015105656,0.22304829751190386,0.7914265334347638,0.654843545162625
8,0.009519038984711273,0.1988961057322366,0.23282787313586786,0.7859038970480744,0.6473160527717327
9,0.009458688178249358,0.20309845461164205,0.20006982464539377,0.8287258302169084,0.7075421379527347
10,0.009398294555974244,0.19237464237213137,0.21538353421186146,0.7975689382373182,0.6632970185154959
11,0.009337857781363835,0.18592554262706212,0.19020708877789347,0.837183715855442,0.7199621533263517
12,0.009277377512810133,0.18448836813654218,0.1865759148409492,0.8397440710608238,0.7237576211558975
13,0.009216853403504957,0.18236265087127687,0.20662460844767722,0.8126280433612011,0.6843921475641436
14,0.009156285101322235,0.17516189738682336,0.189587424773919,0.8488990867343709,0.737467129902862
15,0.009095672248696738,0.17691357142584666,0.18672074110884415,0.8409296233131105,0.7255207623518569
16,0.00903501448249913,0.17506727096012661,0.1869155450871116,0.8486726737654019,0.737125450275875
17,0.008974311433907216,0.17280470858301433,0.21070824924268222,0.7978120379040872,0.66363336105401
18,0.00891356272827319,0.16546311514718193,0.19653157780044955,0.835172974092876,0.716993129037938
19,0.008852767984986767,0.16740496298245022,0.18267713000899866,0.8477369128616946,0.7357147185607495
20,0.008791926817334048,0.1634870411327907,0.19716437960925853,0.8486793937556226,0.7371355894725246
21,0.008731038832351901,0.16221406446184433,0.18382874209629863,0.8457277678312011,0.7326935052767792
22,0.00867010363067774,0.15650375086920604,0.18125036249035284,0.8463370356650567,0.7336085683856189
23,0.008609120806394472,0.15479529690742494,0.21088988106501727,0.8088692877568437,0.6790768464309351
