epoch,learning_rate,train_loss,val_loss,DSC,mIoU
60,0.006314819499958093,0.09773763758795603,0.17089679296079435,0.8224067371813594,0.6983792818355966
61,0.0062516400924969755,0.09749060230595724,0.17529234745000538,0.8175322557143442,0.6913780605563917
62,0.006188389660034451,0.09934264993667602,0.17806896567344666,0.8108044442322795,0.6818091778935591
63,0.006125067314273044,0.09542219742706845,0.18004315566075474,0.8150673852268033,0.6878596935093978
64,0.006061672145461319,0.09761766214030129,0.17972182231514078,0.8094985088700923,0.6799642964765966
65,0.005998203221620075,0.0918495602607727,0.17721872651263287,0.8247926726367981,0.7018273741431869
66,0.005934659587731197,0.09067972675391606,0.18364736398583964,0.8050726658063561,0.6737419446095815
67,0.005871040264886872,0.0925561797618866,0.17196964598015735,0.8234508804177648,0.6998865297782998
68,0.0058073442493967765,0.08904365234715599,0.18787850823841598,0.8163266626696186,0.6896553609217001
69,0.005743570511850576,0.09145552040849413,0.1759909102791234,0.8168827894325293,0.6904495870202896
70,0.005679717996132946,0.09063289429460253,0.18486489841812537,0.8172688587490208,0.6910013867436843
71,0.005615785618388076,0.08909941709041595,0.17121296132865704,0.8277431162535515,0.7061106893298689
72,0.005551772265930402,0.08537154013769968,0.18400693347579555,0.8155522238041037,0.6885505973288127
73,0.005487676796098028,0.089935508114951,0.1830348102669967,0.8216213606286988,0.6972473305077991
74,0.005423498035045069,0.08869210650239673,0.17540679009337173,0.8207391731933869,0.6959776450950816
75,0.005359234776468792,0.08819253938538688,0.17959314780799968,0.8217362199831275,0.6974127813482544
76,0.005294885780267119,0.0860565869808197,0.17893764298213155,0.8227090017291083,0.6988153336242183
77,0.005230449771121692,0.08749774547985623,0.18684066785009285,0.8191176157183226,0.6936487719875164
78,0.0051659254370013084,0.08623940088067736,0.17356369722830622,0.8269049450155707,0.7048916807742314
79,0.005101311427580055,0.08445077313695634,0.17327609281790884,0.8266013674560202,0.7044505972060444
80,0.005036606352564037,0.08002739369869233,0.18154161407759317,0.8143326624502915,0.6868137770696835
81,0.00497180877992001,0.0829138981614794,0.1743159918408645,0.8227480595754773,0.6988716954496109
82,0.004906917233998684,0.08228891399928502,0.181083330119911,0.8200884055321966,0.6950422467053224
83,0.004841930193544776,0.08076804896763393,0.18866132866395147,0.8192660912492955,0.6938617457988427
84,0.004776846089585181,0.07961362711020878,0.1861192933822933,0.8179779775015558,0.6920158524398383
85,0.004711663303185856,0.08131833880288261,0.18572225884387367,0.824885846429831,0.7019623105755726
86,0.004646380163067082,0.07874724931376322,0.18834550757157176,0.8078684859545647,0.6776672510011164
87,0.004580994943065814,0.07833865397317069,0.18091897815465927,0.8248974212368994,0.7019790749719337
88,0.004515505859432756,0.07816753562859127,0.18120382679136177,0.821705315736749,0.6973682617017783
89,0.004449911067950498,0.08118075730119433,0.1881635607857453,0.8241825583246921,0.7009443210425054
90,0.0043842086608578005,0.07732911171231951,0.18657819730670827,0.8206959186462728,0.6959154399809715
91,0.0043183966635634945,0.07620945741449084,0.18253073072747183,0.8220926292208206,0.6979263816622272
92,0.004252473031131787,0.07731525565896716,0.18554603135899495,0.8161635415900835,0.6894225429471053
93,0.004186435644518898,0.07605079359667642,0.183255094446634,0.8225472195279525,0.6985819161245201
94,0.0041202823065386905,0.07435716719286782,0.18531079049173155,0.8239727131001041,0.7006408118917964
95,0.004054010737532647,0.0751925745010376,0.18040913986532314,0.8253449306854593,0.7026274795437886
96,0.003987618570716702,0.07601222910199847,0.18637793495466834,0.8192283935015552,0.6938076669469754
97,0.0039211033471743964,0.07457067011083875,0.1828678879298662,0.8278766088522165,0.706304997498494
98,0.0038544625104622895,0.07303489584582193,0.18051520687969108,0.8290278838974067,0.7079826005225864
99,0.0037876934007895218,0.07268605717590877,0.18920089476986934,0.82192515640872,0.6976850077737768
100,0.0037207932487289415,0.07197731765678951,0.18463413989857624,0.8243997037655314,0.7012585029167613
101,0.003653759168411901,0.07006186624935695,0.19088308583748967,0.8241596983870415,0.7009112523672223
102,0.0035865881501529477,0.07250362517152514,0.1860508741516816,0.8249314693535286,0.7020283905484556
103,0.0035192770524437532,0.07255849903821945,0.18715059639591922,0.8202919371234267,0.6953346874002103
104,0.003451822593247727,0.07110777592658997,0.1906527285513125,0.8277366281687113,0.7061012465790663
105,0.0033842213405176806,0.07233169887747083,0.18876115640527324,0.8205007682256528,0.69563484750364
106,0.0033164697018483796,0.06943438157013485,0.1870196622453238,0.8224308584377136,0.6984140713359315
107,0.003248563913163521,0.06914629515579769,0.19157902543482025,0.8179936808771848,0.6920383314740706
108,0.003180500026322485,0.06873445257118771,0.19553359190100117,0.8203368809151252,0.6953992776784114
109,0.0031122738955154505,0.06799008345603944,0.19212719507907566,0.8213540178276136,0.6968623575283518
110,0.0030438811622959215,0.06873642166171756,0.19595760546232524,0.8132007190987917,0.6852049307627308
111,0.0029753172390766646,0.06867689442634584,0.19064481383875798,0.8250353339692795,0.7021788465833327
112,0.002906577290887727,0.06788873443433217,0.19511679120753944,0.8217230860790461,0.6973938607902964
113,0.0028376562151629188,0.06901075827223914,0.18515091852137916,0.8211113407068089,0.6965130542518541
114,0.0027685486192824604,0.06732598779031208,0.18870985319739894,0.8253268421968941,0.7026012612229794
115,0.0026992487955533194,0.06755185721601759,0.1896768112715922,0.8230843437897005,0.6993571199829351
116,0.0026297506932531378,0.06566568769727435,0.19729695845591394,0.8129447714019485,0.6848415741889614
117,0.002560047887296339,0.06738575345277786,0.19422180456550497,0.8226672380998108,0.6987550713974823
118,0.002490133542999272,0.06680865744182042,0.19334549056856254,0.8225441273567619,0.6985774554001853
119,0.0024200003763212756,0.0655485498394285,0.19547480407514073,0.8221682821333423,0.6980354405999888
120,0.0023496406088355883,0.0650677865573338,0.1982613438054135,0.8244340768713944,0.7013082470761135
121,0.002279045916531993,0.06514486702850887,0.1928987147776704,0.8254658916036147,0.7028028268425393
122,0.002208207371363595,0.06352049446105956,0.19293579529774818,0.8239332988966295,0.7005838173327928
123,0.0021371153742125327,0.06434623843431474,0.19508267178347238,0.8262993999675154,0.7040120793539572
124,0.00206575957764913,0.06350526973179409,0.19571064647875336,0.825728863332344,0.7031841604111493
125,0.001994128796476347,0.06449545990569251,0.19827629194447868,0.8192149524483111,0.6937883860803314
126,0.0019222109035598196,0.0637022510426385,0.19667672154150512,0.8234490056522765,0.6998838211081065
127,0.00184999270780607,0.06282512928758348,0.1961494761862253,0.8240567451230851,0.7007623384086593
128,0.0017774598103162229,0.06200618810313089,0.1959902750818353,0.8219222572721275,0.6976808299334316
129,0.0017045964336365634,0.06213531075205121,0.1974501758813858,0.8258556836941583,0.703368122832512
130,0.0016313852175455332,0.06221183088847569,0.19729342719441967,0.8257006366486032,0.7031432209010438
131,0.0015578069728064935,0.06357087687083653,0.1944991488990031,0.824089440373765,0.7008096267424088
132,0.0014838403815499795,0.061666913194315776,0.19679246474253503,0.8246233548525337,0.7015822189911093
133,0.0014094616290863042,0.06249556443520955,0.1975017676227971,0.8239514044312138,0.7006099982059569
134,0.0013346439464630014,0.06132236401523863,0.19775311444935048,0.8218136424073191,0.6975243238148224
135,0.0012593570351435198,0.0621542152421815,0.1970770529226253,0.8229056475876377,0.6990991384008585
136,0.0011835663334592962,0.0620809708407947,0.19866241287243994,0.8250617096986393,0.7022170581293797
137,0.0011072320667662328,0.061017418078013835,0.1972879331362875,0.8255905924063652,0.7029836333637245
138,0.0010303079957441,0.060944101546491894,0.19813772259574186,0.8253146805322538,0.7025836339782929
139,0.000952739733342014,0.060082667359284,0.198745265367784,0.8257525922081841,0.7032185778986461
140,0.0008744624282268314,0.060604552873543334,0.19806815205436004,0.8257785899321671,0.7032562878280461
141,0.0007953974876223812,0.06040270167589189,0.19824395916963877,0.8246728307064255,0.7016538477558065
142,0.0007154477871945225,0.06012059017590114,0.19985075624365556,0.8248587517709297,0.7019230692602574
143,0.0006344903864146656,0.05991435503959656,0.1976498927724989,0.8257950652033464,0.7032801862195426
144,0.0005523648922357931,0.059861557109015334,0.19821647091915734,0.8254801241864286,0.7028234610461422
145,0.00046885366864159644,0.05985796681472233,0.19725497866931713,0.8247463314680545,0.7017602697625549
146,0.00038364526213047727,0.058136893485273636,0.19946732379888232,0.8265004623185908,0.7043040374365465
147,0.0002962584816916608,0.05914482230799539,0.19981713992984673,0.8247954412093502,0.701831383345263
148,0.00020585434011752523,0.05911753164018904,0.20044496122159455,0.824939320674314,0.7020397628725524
149,0.00011059742716474223,0.05886153025286538,0.1998043090105057,0.8250535569095776,0.7022052466832599
150,1.0538617038685807e-06,0.05886487226826804,0.19952978295715232,0.8247581269168881,0.7017773496732064
