epoch,train_loss,val_loss,val_dice,val_iou,lr,is_best
1,0.2733110311384104,0.2257806502637409,0.7172362117540269,0.5898068064735049,0.0001,1
2,0.21491429209709167,0.1924054299082075,0.7435004041308448,0.6171614099116552,9.998903417374228e-05,1
3,0.19837013160695835,0.19385264686175754,0.7536128799120585,0.6300688595998855,9.995614150494293e-05,1
4,0.18868732577075764,0.21505254719938552,0.7292187980243138,0.6067471379325503,9.990133642141359e-05,0
5,0.18272610054332383,0.18010869693188442,0.7628648014295669,0.640127766700018,9.982464296247522e-05,1
6,0.17556024075162655,0.18300218809218632,0.7629943745476859,0.6411778342156184,9.972609476841367e-05,1
7,0.17092605741048345,0.1799177578517369,0.748309778599512,0.6281527842794146,9.96057350657239e-05,0
8,0.16505152564875933,0.17389296704814547,0.7696470601218087,0.6497298087392535,9.946361664814942e-05,1
9,0.15871127360329337,0.17595538284097398,0.762031238419669,0.6421514425958906,9.929980185352524e-05,0
10,0.1580686293086227,0.18247722316355933,0.7672992763065156,0.647954041049594,9.911436253643443e-05,0
11,0.15692714945394165,0.18599230405830203,0.7666933326494126,0.64771701892217,9.890738003669026e-05,0
12,0.1499527042313498,0.18772949008714584,0.747304968606858,0.6263479527972994,9.867894514365799e-05,0
13,0.1498175661782829,0.18018885127135686,0.772378755183447,0.6544721768015906,9.842915805643154e-05,1
14,0.14733335321046867,0.16791062355041503,0.7801464217049735,0.6635105973198301,9.81581283398829e-05,1
15,0.1387840825076006,0.17530587343942552,0.7726863702138265,0.6583184957504272,9.786597487660334e-05,0
16,0.13992956365857806,0.18383467424483527,0.7739585592633202,0.6569595598039173,9.755282581475767e-05,0
17,0.1348518593883028,0.18997972210248312,0.7531765018190656,0.6287967488879249,9.721881851187405e-05,0
18,0.13154035484304233,0.17992123876299176,0.7640638680685135,0.6478493883496239,9.686409947459456e-05,0
19,0.1279397410397627,0.17179718301409766,0.7732875051952544,0.6567265538942246,9.648882429441255e-05,0
20,0.1274918808316698,0.18645735695248558,0.7726831027439662,0.6549952228864034,9.609315757942502e-05,0
21,0.1275668739360206,0.1669258803129196,0.7765357920101711,0.6589432046526954,9.567727288213003e-05,0
22,0.12607753834858232,0.18395387430985768,0.7698545149394445,0.6523931332996913,9.524135262330097e-05,0
23,0.12121254684669631,0.1762740392060507,0.7549158084960211,0.6356481052580334,9.478558801197063e-05,0
24,0.12195156268319306,0.17727845495655423,0.7686013278507051,0.6519835125832331,9.431017896156071e-05,0
25,0.11889528162321265,0.17673354006948924,0.7773099723316375,0.660089635848999,9.381533400219315e-05,0
26,0.11258044699016882,0.18374588702406203,0.7731168519882928,0.6555835127830505,9.33012701892219e-05,0
27,0.11254781419221235,0.18309234990960077,0.7786109277180263,0.6641122017587934,9.276821300802531e-05,0
28,0.11023035158916396,0.18874576091766357,0.7684950101943243,0.6540801581882295,9.221639627510073e-05,0
29,0.10959287775414331,0.18301768898963927,0.7696587835039411,0.6523501452945527,9.164606203550494e-05,0
30,0.11087708787954584,0.18473519966715857,0.7753742649441674,0.6571748228300185,9.105746045668517e-05,0
31,0.10841868004324484,0.1896336575349172,0.7721432742618379,0.6564857011749631,9.045084971874734e-05,0
32,0.10498376135923425,0.18079229437169575,0.7825106654848372,0.6691389464196704,8.982649590120978e-05,1
33,0.10213944994065226,0.19165449738502502,0.7790712912877401,0.6646051134381975,8.918467286629196e-05,0
34,0.09936804436907476,0.18224908993357702,0.7833071521350315,0.6686854680379232,8.852566213878943e-05,1
35,0.09939315930312993,0.1932830442984899,0.7708057483037313,0.6555498940604073,8.784975278258779e-05,0
36,0.09779736907506476,0.2185027600753875,0.6982714607602074,0.5782131234804789,8.715724127386969e-05,0
37,0.09626589859930837,0.18093013756331944,0.7775858129773822,0.6629177893911089,8.644843137107055e-05,0
38,0.09397463378857593,0.19623706539471944,0.7533532165345691,0.6350954436120533,8.572363398164014e-05,0
39,0.09850273158173171,0.1852758942615418,0.7859638872600737,0.6715439382053557,8.498316702566826e-05,1
40,0.09587828028871088,0.18216493229071298,0.7781100568317232,0.6621244095620655,8.422735529643442e-05,0
41,0.09186043315091912,0.1926323393980662,0.7763472801163083,0.6591147615796044,8.34565303179429e-05,0
42,0.08839845610212306,0.18578685791719526,0.7742637849989391,0.6578278286116463,8.267103019950527e-05,0
43,0.09352688425961805,0.18757160873640152,0.7757051365716117,0.6598040949730646,8.187119948743448e-05,0
44,0.09379509973282717,0.18546373404207683,0.7778684973716736,0.6607571681340535,8.105738901391552e-05,0
45,0.09120884901102708,0.19380214512348176,0.7739850169136411,0.6567203095981053,8.022995574311874e-05,0
46,0.08859992664383383,0.19678071354116713,0.7737870761326381,0.6588633667855036,7.938926261462365e-05,0
47,0.08910390838068359,0.17232684734321776,0.782590811593192,0.6665549193109784,7.853567838422159e-05,0
