run_name,modal,pfesa_skip_mode,pfesa_base_ratio,best_epoch,base_lr,batch_size,max_epochs,img_size,seed,ce_weight,dice_weight,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,checkpoint
all_pfesa_x13_bs16_lr001,ALL,x13,0.1,94,0.01,16,100,224,1234,0.4,0.6,0.07190112909492181,0.8979912314412255,0.8248133071613694,0.36647789825893756,15.985483612838882,0.04919264797235326,0.18041381481147947,0.817286645586011,0.7129103739631021,0.26050803329685873,30.574597873160755,0.1030156231917707,../outputs/B+PFESA/ALL/all_pfesa_x13_bs16_lr001/checkpoints/best.pth
