run_name,modal,pfesa_skip_mode,pfesa_base_ratio,best_epoch,base_lr,batch_size,max_epochs,img_size,seed,ce_weight,dice_weight,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,checkpoint
all_pfesa_x1_bs16_lr001,ALL,x1,0.1,69,0.01,16,100,224,1234,0.4,0.6,0.07253295373247594,0.8955404219272112,0.8209021145672277,0.35918197046097033,16.148617695511504,0.04978981126861276,0.1767646278653826,0.8193715157516421,0.7146529849495353,0.2632696088604859,30.02513342137897,0.10147896078304343,../outputs/B+PFESA/ALL/all_pfesa_x1_bs16_lr001/checkpoints/best.pth
