run_name,modal,pfesa_skip_mode,pfesa_base_ratio,best_epoch,base_lr,batch_size,max_epochs,img_size,seed,ce_weight,dice_weight,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,checkpoint
all_pfesa_x123_bs16_lr001,ALL,x123,0.1,31,0.01,16,100,224,1234,0.4,0.6,0.10532980214576332,0.855454733208674,0.7638996644332121,0.29332622859174395,23.33500668856513,0.07241635977775239,0.16132861035210747,0.8163289697677799,0.7112345001728251,0.2568503526203887,30.897986673075245,0.1042682379639397,../outputs/B+PFESA/ALL/all_pfesa_x123_bs16_lr001/checkpoints/best.pth
