epoch,lr,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_hd95_medpy,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_hd95_medpy,val_mae,best_dice,is_best
23,0.01,0.11223910145204642,0.855737823946162,0.7631492553113249,0.29531005784393377,24.025227978950305,24.065334714464345,0.07685957822807189,0.09650193770163455,0.8726309393042059,0.7840922752069904,0.31604169214754035,21.537450752920265,21.499949444355334,0.06530813140575943,0.8726309393042059,1
24,0.01,0.10942273609468649,0.8575552528536334,0.7662483574845721,0.2989693059717571,23.800942602664133,23.825164372943387,0.07509073989873788,0.09783342483675914,0.8717103140751566,0.7832832382404012,0.3177584582271749,21.799346900602973,21.752061304920893,0.06543969268333695,0.8726309393042059,0
25,0.01,0.10650222876976276,0.8608109442405795,0.7704271592040182,0.3034511200552582,22.940467572678433,22.972794045315776,0.0731635687554507,0.10128832074553377,0.8626722520147393,0.7692803833675618,0.30354770007713205,21.834064581681282,21.89840073546105,0.06778334604806233,0.8726309393042059,0
26,0.01,0.10392060214332466,0.8635542550965536,0.7741086332799259,0.30393412641987605,22.432820364672008,22.45880840821551,0.0711479535745231,0.09534239238090361,0.8729737596653109,0.7842735198092257,0.31586317916868095,20.985752444005595,20.97660956333669,0.06514074498229483,0.8729737596653109,1
27,0.01,0.10676784553276054,0.859882524025553,0.7693617879066078,0.3007399901900203,23.347104348862796,23.401522092669136,0.07338069238426999,0.09478004578395412,0.8758343153203776,0.7886132826393593,0.32282474251823695,21.027183077862876,20.979462000436346,0.06409386339265596,0.8758343153203776,1
28,0.01,0.10353467838260634,0.8649256817278383,0.7757245811406773,0.30755261540547335,22.50480174840484,22.527272715720542,0.07076142625499351,0.09285578161840014,0.8755284373301859,0.788036966527494,0.3220534875972776,20.7478266719791,20.757891774872604,0.0627366569664269,0.8758343153203776,0
29,0.01,0.10035244548885987,0.8692251306707321,0.7814688243050661,0.3129829002310264,21.74844939299832,21.776177306883604,0.06889736810726704,0.0950889447741663,0.8729427999242699,0.7847192124696731,0.3223361100196624,21.854490209894646,21.84919023759377,0.06516688795541582,0.8758343153203776,0
30,0.01,0.09856296516954899,0.8704312910044566,0.7838603135432245,0.31572109990359465,21.358308286445748,21.38975769234825,0.0676929331774741,0.09689785980502603,0.8722050247914797,0.7830142492427008,0.3190924452988779,21.58718221890879,21.611841560625003,0.06521098360490914,0.8758343153203776,0
31,0.01,0.0978241279271656,0.8711432735699227,0.7843121937526758,0.3156029726747284,21.526732143556625,21.562996524788478,0.06737518313306722,0.09515130643540548,0.8717063116771755,0.7818607899876744,0.3165306489265645,21.212581013472274,21.23076867483047,0.0647055562717561,0.8758343153203776,0
32,0.01,0.09863957834975987,0.8696317124599807,0.7824804025059254,0.31432677983582674,21.555411827964704,21.585389721227724,0.0678709004837558,0.09599145685854228,0.8741478228869023,0.7859688047935767,0.32194587642153805,21.349531210998222,21.335450533669594,0.06495258159019233,0.8758343153203776,0
33,0.01,0.10162737939892144,0.8666529536464628,0.7786486430454533,0.3116051074793634,22.162495284156375,22.214392560166665,0.06971443273179265,0.10463758512788456,0.8634793590121222,0.7730444258603159,0.30351439739762787,23.918790010030815,23.804913739199403,0.07229334121449334,0.8758343153203776,0
34,0.01,0.09851116369125144,0.869703534540021,0.7829582081338886,0.3151745127149454,21.579513388123562,21.60155306762349,0.06763641871789175,0.09632583541667414,0.8744640132425013,0.7865343361666773,0.31442183382311417,21.211726652294484,21.168780984011356,0.0657208892743024,0.8758343153203776,0
35,0.01,0.0963539144762888,0.8742393737795345,0.7886596171318968,0.3219255512933138,20.926457254965193,20.95798238588349,0.06591545070201893,0.09651291237668952,0.8722989476967473,0.78311427216986,0.31771803472137544,20.754053641564706,20.772350529030177,0.06506401111243618,0.8758343153203776,0
36,0.01,0.09479123954500618,0.8747064356490553,0.7895578802958229,0.3220099654615181,20.70683838150046,20.733933755450497,0.06517863149891692,0.09414533024978058,0.8796195950379468,0.793924175478116,0.3296319679635542,21.02259430167914,21.015972975601898,0.06348991636582745,0.8796195950379468,1
37,0.01,0.09134480334689905,0.879493524785692,0.7957473911503969,0.3277095701133551,19.81300309412278,19.849313804690784,0.06251415272809341,0.09288147149177697,0.8771992066630765,0.7903233279468711,0.3238702837040023,20.662858323351212,20.660215035113453,0.062666982874229,0.8796195950379468,0
38,0.01,0.09156706686741833,0.8779789553992436,0.794213280846756,0.32647843047147296,20.187887541998517,20.22963538166998,0.06287743763522453,0.09341947643863045,0.8752324044598644,0.788451476324684,0.32592092076166557,21.092961494039997,21.081541860978334,0.0636228492977437,0.8796195950379468,0
39,0.01,0.08938848686500869,0.8808353102132057,0.7984461062810801,0.33184568868631276,19.37325733997969,19.408737470653797,0.06146941962927893,0.09657116692799789,0.8761714420274598,0.7877787643866989,0.3227896241333539,21.126469897751036,21.163891787489487,0.06424010955909576,0.8796195950379468,0
40,0.01,0.08737945208197524,0.882911709528387,0.8011768240838071,0.3340511229450705,19.099072093672994,19.14862425874216,0.059940641516544116,0.09936794692929457,0.8751229633543584,0.7885560731586915,0.3304941510387064,21.601229468834763,21.553704733594348,0.06462228651580812,0.8796195950379468,0
41,0.01,0.09014000814279606,0.8808622034258028,0.7978259697321272,0.33057629977110337,19.65002502902411,19.681307346665335,0.062155356455119104,0.09630267539246362,0.8717912444174973,0.7832990986750574,0.3235310364531122,21.822983693008393,21.836120816857516,0.06592454480078931,0.8796195950379468,0
42,0.01,0.08816072020422795,0.8818020753949812,0.799968754688004,0.33398058277200915,19.38428848188472,19.418482474928428,0.06064114444159024,0.09391981794645912,0.8773603303580261,0.7908315727033247,0.3320667495401637,20.77554105337757,20.837488210391967,0.062229736763720025,0.8796195950379468,0
43,0.01,0.08595541586842516,0.8843523751752878,0.8031493246618551,0.33660201188001754,18.82495512789391,18.859460792296055,0.05921718586125343,0.09544567510425321,0.8689420437488429,0.7790774824275745,0.3229805918649948,21.389630288628425,21.426425419467286,0.0640138615260225,0.8796195950379468,0
44,0.01,0.0848939972287365,0.8856882396303746,0.8049006750123399,0.33761346442746326,18.53240689498659,18.56059614942704,0.05858728571936432,0.09250068043166326,0.8782969201720854,0.7923744371483075,0.3312952892047574,21.316011374480244,21.297449268529224,0.06279596230411065,0.8796195950379468,0
45,0.01,0.08432122992737026,0.8872486307974017,0.8074517022897667,0.34011985411671963,18.34184639329655,18.39083473565329,0.0579167902469635,0.09388334105009975,0.8785888685331448,0.792961103424553,0.3315954700478468,21.294081208098596,21.28826141139688,0.06309547482684315,0.8796195950379468,0
46,0.01,0.08210466085965264,0.888372384256661,0.8091898176752041,0.34321272556203847,18.185225847711962,18.24295780947654,0.05641696728256146,0.09439902840114316,0.8791384178198033,0.793931991704431,0.33546787043487475,20.789550978451302,20.75676349915934,0.06289795145905211,0.8796195950379468,0
47,0.01,0.08239217759270606,0.8883351620005551,0.8092709460037449,0.3430247173952218,17.991466828267924,18.020549986081747,0.05679529070227451,0.09669728393134801,0.8758098809092488,0.7883028748118198,0.32291953216429475,21.497923552603428,21.414092184434498,0.06504976986021346,0.8796195950379468,0
48,0.01,0.08203305788980476,0.8899553239542188,0.8111212833268094,0.34544848672705575,17.94659565367318,17.980368989481608,0.056370798904716704,0.09762841819027658,0.8736285395757838,0.7868319003057493,0.32532450898371595,22.090936562037438,22.03412910356119,0.06608337829142115,0.8796195950379468,0
49,0.01,0.07979726568185563,0.8926397088347253,0.8148782192184617,0.3498144806116227,17.439551826586786,17.460629574284898,0.05523032522589723,0.09337633419857334,0.879895869203201,0.7941443755784747,0.332266110588536,20.46186414867717,20.436863605023746,0.06219173282260445,0.879895869203201,1
50,0.01,0.08073517707465537,0.8908649988611015,0.8126871803112412,0.34712235583432105,17.791542684859177,17.830294257210618,0.05573751620318819,0.10016552111518527,0.8651615882884074,0.7743311633516694,0.3196754625908891,21.917965230095014,21.973824797993217,0.06612501319814548,0.879895869203201,0
51,0.01,0.07936255991908497,0.8926210688048345,0.8153917340898412,0.3507837512340485,17.313479203660044,17.36566122606047,0.05439603667852272,0.0983294866345672,0.8739001249244573,0.7850570026087613,0.32869933276675245,21.135468054141466,21.18716817261342,0.0639341018909234,0.879895869203201,0
52,0.01,0.07715175535272935,0.8937994694864634,0.817350050854634,0.3531461269577915,17.0877804841979,17.126903588074853,0.053215338295056674,0.09760405108151649,0.8751145703923676,0.7880648264062555,0.3314399801312446,21.403814827876957,21.40934622726927,0.06529744046453673,0.879895869203201,0
53,0.01,0.0797592601899443,0.8914514665523301,0.8138371111285816,0.34950477650940215,17.27657133658754,17.306990387739727,0.05475743166419401,0.094279403628608,0.8759202432545294,0.7890231877586209,0.3311757546120506,20.907400648457696,20.929838366156364,0.06372794474622137,0.879895869203201,0
54,0.01,0.07712884064249952,0.8950761299875245,0.8189737116350266,0.3541854546499379,16.965771114746122,17.005078291236693,0.052872659766543276,0.09576267444411753,0.878554474182643,0.7928114141313186,0.3300453379043275,20.586976420982822,20.612574133300352,0.0628592616148851,0.879895869203201,0
55,0.01,0.07673076328275533,0.8963936606483924,0.8210655500489271,0.35741970566459214,16.65336098817396,16.70321008485686,0.05243206625019756,0.09808663752397545,0.8732082192771342,0.7861437215940288,0.3316902871002391,21.987893823774208,21.97029123173015,0.06574804034095394,0.879895869203201,0
56,0.01,0.07691125513921523,0.8941503515503277,0.8185791127253188,0.35493479034895864,17.053059763069065,17.095607430875123,0.052970231197330825,0.09409968835501535,0.8771921107003668,0.7902431224354093,0.33066044741482453,20.669638969548057,20.692880633513962,0.06261453613721829,0.879895869203201,0
57,0.01,0.0759815303769348,0.8965474491810705,0.8209227842035259,0.3564610726773452,16.751579799647367,16.797022508452244,0.0524095592756002,0.09680519165539066,0.8700030136990704,0.7813878126882252,0.3217032565239083,21.941685058150664,21.97130751482059,0.0642863842394761,0.879895869203201,0
58,0.01,0.076173045094414,0.8959690761109752,0.8206327169802196,0.35730546973270993,16.57979490236651,16.630123068689137,0.05255757818837271,0.09392793868717395,0.879368612046183,0.7932484393210755,0.3342469722803647,20.825312861429545,20.797977445010407,0.061955398793222934,0.879895869203201,0
59,0.01,0.07643649887678952,0.8955595975854844,0.819541705223077,0.3560533634612371,16.74667039504657,16.773236924772075,0.05268335313315941,0.09711386586128459,0.8760724814095681,0.7889989669477171,0.3304485224330065,21.70010783241989,21.718686983847892,0.06517778070990433,0.879895869203201,0
60,0.01,0.07417892412571557,0.8988699848818026,0.8241925498035294,0.3612066264809435,16.084824583028823,16.132991968614625,0.051125533819811546,0.09355352701325166,0.8806933395758766,0.7956977070634966,0.3342565802943366,20.559700360669776,20.51011877517832,0.06249475537097979,0.8806933395758766,1
61,0.01,0.07500883816452376,0.897949016216698,0.823076775278382,0.3599497930958064,16.334087643936524,16.35035655868827,0.051891227589733496,0.09686584855139496,0.8789080800952056,0.7942804619875611,0.3321813728430132,20.578210205482854,20.562981705704086,0.06386838176736405,0.8806933395758766,0
62,0.01,0.07386198413461961,0.8990687291697916,0.8250410106155597,0.36233879311040057,16.33936632930537,16.373569907822898,0.05084069055763017,0.08916397944756364,0.8859535634174589,0.8025958700054389,0.33872345473156407,19.367641523285968,19.337242295943156,0.05981205274475369,0.8859535634174589,1
63,0.01,0.0739127859505343,0.8990327169710748,0.8252186159510077,0.36327667141403064,16.22064514014592,16.2518815259536,0.0507847935501747,0.09124241045370758,0.8809597282221722,0.7966137105905545,0.33746035250825657,20.237381858166753,20.239442859169213,0.061598033260606866,0.8859535634174589,0
64,0.01,0.07270636557248132,0.9005359764866915,0.8273663966640256,0.36540531056116826,15.994892900485304,16.045148868934003,0.05007476056599789,0.09206734036627086,0.8793826262245259,0.7939177472776165,0.33330340823904353,20.852332881328532,20.818397403584445,0.06109357406554917,0.8859535634174589,0
65,0.01,0.07482208745104485,0.898994391906162,0.825272746488261,0.36327659591513667,16.318957523412777,16.37356257991548,0.05139549947903263,0.09365786750789595,0.8783134676419401,0.7928701591943629,0.33689999021048483,20.961611028397407,20.980312143601985,0.062158368435511105,0.8859535634174589,0
66,0.01,0.07457361863283761,0.8990111196073061,0.8248987281995955,0.3637699698626879,16.24964882840306,16.307606708366702,0.05130407560857842,0.09515147508397276,0.8805482163148627,0.7962263442698183,0.3377880443641329,20.447393485884334,20.414973557432578,0.06256567992115401,0.8859535634174589,0
67,0.01,0.07388218347753944,0.8992192149237968,0.8254457128387015,0.3632934518978659,16.20077865946486,16.255032080135937,0.05093446067659333,0.09521915721386551,0.8789992763989114,0.7937667917108111,0.3378366862358587,20.712361007429354,20.701992774288378,0.0622622941880815,0.8859535634174589,0
68,0.01,0.07447853024470909,0.8985416779652959,0.8247483831373411,0.3632463295167652,16.104259379847726,16.151201224095622,0.05121231887077839,0.09424631707822746,0.8813644563770179,0.7973589914306359,0.3435887089677797,20.038419423043035,20.040664415777105,0.061309413536666676,0.8859535634174589,0
69,0.01,0.07140569448278382,0.9033151277694529,0.8311223078756427,0.3707774293308973,15.390114992776677,15.418227833785975,0.049081817137856226,0.09013339497058498,0.8801868000041324,0.7948637378185752,0.33482076676179645,20.383530978209002,20.388098546731403,0.06074601210944113,0.8859535634174589,0
70,0.01,0.07085808308730865,0.9026982881808219,0.8303287241158218,0.37061363820071164,15.460823401235851,15.512306493560107,0.048825037842797084,0.09234928330670485,0.8828617373392621,0.799137663934567,0.34053317674315126,20.554622947217624,20.52776078820445,0.06018067414680051,0.8859535634174589,0
71,0.01,0.06824090709139047,0.9071671595739971,0.8368952524265679,0.3771102170431866,14.840349696430946,14.883441700205731,0.046832869189404,0.0974581201790798,0.8757288378909538,0.7874639204098834,0.3261133154200143,21.504874763914465,21.52117467324532,0.0637060785468155,0.8859535634174589,0
72,0.01,0.06913666256928239,0.906032799843824,0.8350658293676697,0.375267484527327,14.958330747548194,15.010063568686629,0.04756124280325382,0.09350154458390557,0.8795651719502076,0.7942090714683671,0.33924197340995416,20.794763540698742,20.79450377174725,0.060499228785938094,0.8859535634174589,0
73,0.01,0.07093797821615791,0.9034091296699487,0.8314264166864014,0.37218212541201806,15.369502521281408,15.406982335049715,0.048858766058150774,0.0958326122900735,0.8824689153239849,0.7985933924517546,0.3383002055028297,20.36598529755143,20.316133140337882,0.061246114010028996,0.8859535634174589,0
74,0.01,0.07769350249898331,0.8950433789719542,0.8199194987819834,0.3575866772183863,17.15669190095741,17.194023692161874,0.053471892173171186,0.09207447211028111,0.8783739896425784,0.793517549026178,0.33495462779273544,20.23240497930839,20.224619266574695,0.06164499339817265,0.8859535634174589,0
75,0.01,0.06961571672481709,0.9039280806886938,0.832392629697939,0.3733884225936399,15.136463243149176,15.190037396619626,0.04812033624141899,0.09473456765114055,0.8800882395195196,0.7944599441771331,0.3313116922423214,20.68858318281827,20.70580534543365,0.061620343331368226,0.8859535634174589,0
76,0.01,0.0673627242574404,0.9077360119429474,0.8376846249287252,0.37734938415661073,14.45227980748114,14.493516797502421,0.04638072155498305,0.09940069389005422,0.8754152441526127,0.7891031950057678,0.32749268327817965,21.43730015787139,21.437821059489213,0.06504634039491596,0.8859535634174589,0
77,0.01,0.06840793507430575,0.9057045610942707,0.8351092889502492,0.3763313463443366,14.918256389254587,14.960026712854717,0.04722763800349765,0.09592604359634492,0.878555360578264,0.7934153676418667,0.3388923679346963,20.423671045167243,20.388690720380122,0.061741778316911355,0.8859535634174589,0
78,0.01,0.06969957606031976,0.9051506491913824,0.8342036024221323,0.37326282167561414,14.980862804410341,15.026073669859459,0.04803524245001207,0.09214556078437852,0.8814215164233581,0.7974525866032379,0.3373274127828746,20.511868620901613,20.506845627143875,0.0615289243718662,0.8859535634174589,0
79,0.01,0.07557281177362492,0.8974985105104131,0.8232677573433049,0.3628608333385658,16.49705954493807,16.567270985222848,0.05209411786795656,0.09425158249704461,0.881450329721866,0.7967884823553725,0.3409527136579877,20.717287395247325,20.70844077303301,0.06194478827754888,0.8859535634174589,0
80,0.01,0.06933771557142508,0.9054145245488162,0.8345708345875011,0.37588410195049327,15.140333908804266,15.19633578310714,0.047803294880238885,0.09485236045561339,0.8764445214969986,0.7904186634386586,0.3332823362378946,20.98119760099602,21.018209766341194,0.06122941169265642,0.8859535634174589,0
81,0.01,0.06895800649413261,0.9063191442363296,0.8357761979698397,0.37651231444991695,14.755619685057013,14.754877744500245,0.04744397782432598,0.09428264288163861,0.8818540112133446,0.7979994604643093,0.33892479453168495,20.256687071303997,20.23687408353785,0.06158125021981324,0.8859535634174589,0
82,0.01,0.06581230830915015,0.908411529007701,0.8395210774578006,0.3845237476663297,14.595295243195679,14.653889553277294,0.045511657797446946,0.0942449195061618,0.8821956082274494,0.798097049238072,0.3422476634743585,20.2320228370759,20.214890299916508,0.06105427930474674,0.8859535634174589,0
83,0.01,0.06665107508286319,0.9072502239188933,0.8376951912193915,0.37936719676553354,14.455263751648456,14.508600499271463,0.04626437996965502,0.10603540936703625,0.867223698037574,0.7796524463215684,0.3270197358732551,23.662815503926254,23.64800227465808,0.06885443395852048,0.8859535634174589,0
84,0.01,0.07099502560971625,0.9030128587521077,0.8311938680152907,0.372223959352436,15.389136354346016,15.441239789309831,0.048883882397008006,0.09881720860839373,0.8772460706780358,0.7916211019475289,0.3282873928320022,21.525674520561406,21.496320424849603,0.06351521175810954,0.8859535634174589,0
85,0.01,0.07104167359848988,0.9024893881143107,0.830792266738411,0.3725314659743553,15.641192941336971,15.708567273120064,0.04885580237633207,0.10052152213297393,0.8720340173023773,0.7836447658414433,0.326309595719127,21.718216298136483,21.749977709598042,0.06460316359303017,0.8859535634174589,0
86,0.01,0.06678633875181449,0.9078123357343802,0.838159313273702,0.3798318970861131,14.606285735864189,14.658238385288044,0.046164575079681774,0.1004146323935223,0.8784042797630804,0.7930253771056505,0.33598204486276356,21.3732443144945,21.359386421595865,0.06459804010947012,0.8859535634174589,0
87,0.01,0.0667897305483448,0.9082779855675218,0.8392257605603326,0.38306437910816626,14.661547410957088,14.705130882691789,0.0460629553886849,0.09876396329055431,0.8793937536585499,0.7946934801829721,0.3352128105751173,20.737544640738914,20.74693928573291,0.06219455685847352,0.8859535634174589,0
88,0.01,0.06472453556890631,0.9114470108182876,0.8435913019553282,0.38640555748038435,13.946781044240645,13.995844230061303,0.044677943778189164,0.09948938650640882,0.8760734654719926,0.7880395618396907,0.32664041782292125,21.243842176829197,21.280448887268467,0.06289270674896535,0.8859535634174589,0
89,0.01,0.06497704470530152,0.9099263000668137,0.8416228414711038,0.3866644131513622,14.064943617452148,14.10807537946156,0.04482975847054933,0.09958166212808749,0.8790929416018967,0.7940602472561379,0.33723485472969683,21.2530066342641,21.241162607153154,0.06352239309316161,0.8859535634174589,0
90,0.01,0.06321780102584383,0.9124875560638764,0.8453481335330426,0.39105332608945165,13.735566588733256,13.78030040178751,0.043582994117780896,0.10069836790745075,0.8782997504816284,0.7925577974362674,0.3349266859047635,21.316254404189454,21.181822774878214,0.06443303384863383,0.8859535634174589,0
91,0.01,0.06363633800105288,0.9121746652826804,0.8450200555575766,0.390775969769566,13.863760444556736,13.916942649498536,0.043942789052003904,0.09718118454159995,0.8729055433047259,0.7857591259568076,0.33414962263415254,21.00712473488822,21.006691539576142,0.06245065965361682,0.8859535634174589,0
92,0.01,0.06727942877352752,0.9084622794015709,0.8391694969703273,0.38251982745370744,14.33859550464629,14.38502188132937,0.04635713537215357,0.09953364440304065,0.8749744756401417,0.7888049181201716,0.33369345021964025,21.69075947247098,21.655849888844152,0.06369417704272307,0.8859535634174589,0
93,0.01,0.06298785173366296,0.9131968798744041,0.8461988493186707,0.39217478636270314,13.520518053946512,13.573861805519815,0.04357540765362626,0.09511231830124912,0.8807523508102592,0.7966956828788188,0.3358410656639543,20.886242678055673,20.867584129356842,0.0605366680599553,0.8859535634174589,0
94,0.01,0.06655088696500351,0.9094238128309596,0.8405721052360925,0.3843725208148349,14.180503201997272,14.209432354059995,0.04561311642270272,0.09724058657281312,0.8799409165489024,0.7944534334047925,0.337189726438717,20.7560896613152,20.78937703397856,0.06131937860337799,0.8859535634174589,0
95,0.01,0.06996985926324951,0.906020259062483,0.8361077966443671,0.3788207611965947,14.971040165027299,15.020596650622585,0.04823327385910771,0.10710999538541323,0.8687697415099008,0.7807696020701748,0.32641689217301906,23.203164446891854,23.149129804054102,0.06885403040362907,0.8859535634174589,0
96,0.01,0.06727040061277562,0.9082110202167483,0.8388280191343886,0.3817635805072162,14.518418472765422,14.575148470837155,0.04635859578103981,0.10026156802771062,0.8791936185189937,0.7924923246080589,0.33019660870343687,20.902186861399986,20.86354387968074,0.06369756596532428,0.8859535634174589,0
97,0.01,0.06504140837631862,0.9108272030000998,0.8427967684142325,0.38849841983883765,13.980738733121708,14.012150865620695,0.044973605599556446,0.09769651335984589,0.8770181659166201,0.7901191375955537,0.33214642677941025,20.73761836484937,20.720168215114747,0.062151268042571206,0.8859535634174589,0
98,0.01,0.06434659619719305,0.912055914107222,0.8447755649467342,0.38965613016271167,13.735266088992823,13.778925067641106,0.04459670495120447,0.10403261710757669,0.872438437398137,0.7830673834583708,0.31841278736736073,22.269539274127624,22.196777122238316,0.06960010863859432,0.8859535634174589,0
99,0.01,0.07000963256598033,0.9045715911007658,0.8336665050402228,0.3759815246344914,15.165703231084159,15.203096977489249,0.048436013806637895,0.09893450478793156,0.8790626611429181,0.7935752378675105,0.3388958033170525,21.25024947169708,21.226758206905927,0.06239320997050718,0.8859535634174589,0
