run_name,modal,pfesa_skip_mode,pfesa_base_ratio,best_epoch,base_lr,batch_size,max_epochs,img_size,seed,ce_weight,dice_weight,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,checkpoint
all_new_pfesa_x12_bs16_lr001,ALL,x12,0.1,98,0.01,16,100,224,1234,0.4,0.6,0.06700748104024036,0.9083289026148451,0.839280079287319,0.38261028631768496,14.368158105633135,0.04625799088836206,0.09439568571474871,0.8842775176056806,0.8002944207761279,0.3371500864839662,20.416332645280303,0.060493258064657995,../outputs_new/B+PFESA/ALL/all_new_pfesa_x12_bs16_lr001/checkpoints/best.pth
