run_name,modal,pfesa_skip_mode,pfesa_base_ratio,best_epoch,base_lr,batch_size,max_epochs,img_size,seed,ce_weight,dice_weight,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,checkpoint
all_new_pfesa_x2_bs16_lr001,ALL,x2,0.1,78,0.01,16,100,224,1234,0.4,0.6,0.06795439205999518,0.9075244591528471,0.8373065026563321,0.376258958990277,14.62052183051476,0.04680831660460109,0.09171811639056032,0.8847159781092325,0.7998331743154732,0.3315667486613415,19.712700345358407,0.05976343843972816,../outputs_new/B+PFESA/ALL/all_new_pfesa_x2_bs16_lr001/checkpoints/best.pth
