epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,lr
18,0.8711408768381391,0.7324682513239996,0.6100778037287483,0.9317823342624165,0.7024712038704443,0.5742904255223389,0.0001
19,0.8720907585961478,0.7299664062426245,0.6079511040310268,0.9415465875040917,0.69644627060491,0.5672807656649722,0.0001
20,0.8672392056912792,0.7330845810571418,0.6117573495138784,0.9327183494965235,0.7010541231345397,0.5727705782638168,0.0001
21,0.8663495545484582,0.7326030750970085,0.6103780067698623,0.9058615988918713,0.7139409304840033,0.5855609423115424,0.0001
22,0.8557755000737248,0.7383772125581713,0.61686029843698,0.9292432460756529,0.704413787738552,0.5749924787380599,0.0001
23,0.851724147066778,0.7403262164219028,0.6203570956909512,0.9621568691517626,0.6905942435923961,0.5612042100078051,0.0001
24,0.850543925956804,0.7405961791440614,0.6205737425592386,0.9279224388301373,0.7039123359737062,0.575726891220847,0.0001
25,0.8437340546627434,0.7425512291736326,0.6226457772147609,0.9202207746959868,0.7093883637252784,0.5833256193458458,0.0001
26,0.8490403433235324,0.7410053887174161,0.6209534178303618,0.9110853604617573,0.7096691899071315,0.58387241504162,0.0001
27,0.8350610803584664,0.7483976456191609,0.6289167541347035,0.8984920757867041,0.7157618694365082,0.5892371664387613,0.0001
28,0.8392367435961353,0.7462977550476205,0.6267123948215069,0.9458034089633397,0.7046832262847089,0.577291836181706,0.0001
29,0.8322901871739602,0.7466869875566591,0.6278712357349756,0.9110540649365811,0.7119354597515217,0.585708591662151,0.0001
30,0.8326126120528397,0.7485766107955212,0.6296745752347719,0.9421146400272846,0.6986940907649404,0.5720677000353143,0.0001
31,0.8238182919366019,0.7522124509693499,0.6343678325816292,0.8904368560229029,0.7215339681664776,0.5960851512193567,0.0001
32,0.8232338700975691,0.7514259614242002,0.6336335396367683,0.9046412350875991,0.7138091181447618,0.587204328850982,0.0001
33,0.8229082997964353,0.7522898768569094,0.6350097575749393,0.8838523644066992,0.7273541036057652,0.6008813012801415,0.0001
34,0.8135417115931608,0.7568548858763432,0.6394502546514501,0.9036304394404093,0.7175704243117056,0.590674352555284,0.0001
35,0.8103620903832572,0.7581337439353714,0.6400496757521054,0.8892761934371222,0.716337132480459,0.593010301566211,0.0001
36,0.8072662375411209,0.758969347991942,0.6421221812470271,0.8911693851507846,0.7234050710433697,0.5969995670603039,0.0001
37,0.8103387294983377,0.7597930150980947,0.6424500406363641,0.873188975240503,0.7281104834920663,0.6024306210495879,0.0001
38,0.8033937794821603,0.7615611281212038,0.6443129869632448,0.8759250639449983,0.7294475789313264,0.6039280568428441,0.0001
39,0.8088965243222762,0.7581961549097291,0.6413807945003587,0.8863630063477017,0.7204384390161354,0.5965855536986534,0.0001
40,0.7968457202522122,0.7654204777107051,0.6499407778426737,0.8781521702806155,0.7277335237216602,0.6030925667343202,0.0001
41,0.8022013992679362,0.7612581184322396,0.6443442386820616,0.8650927494679178,0.7308114816044833,0.607552154288187,0.0001
42,0.7888487363348202,0.7695075760420823,0.6539673325629435,0.9128513258127939,0.7099664974221163,0.5845657004098345,0.0001
43,0.7997770691404538,0.764948501362354,0.6486745579087865,0.8858317138893264,0.7247225517953486,0.598618684908338,0.0001
44,0.7910660653698202,0.7678739854314022,0.6517311502013317,0.8865615609855879,0.7320962554005167,0.6072352356052589,0.0001
45,0.7914004561852436,0.7676535601686523,0.6525988663917147,0.8841469586605117,0.7255243719098325,0.6006398900421749,0.0001
46,0.7898258347900546,0.767470046965244,0.6519036239348196,0.8916631178841704,0.7230894955927003,0.5975580884959829,0.0001
47,0.7831751838022348,0.7739141576036078,0.6594056130196265,0.876927890025434,0.7283491119165915,0.6034046953351978,0.0001
48,0.7836174741083262,0.7720658681439494,0.6573495339927334,0.867632718348787,0.7279073038839513,0.604767354218808,0.0001
49,0.7707711915580594,0.7780144202955785,0.6645735077996191,0.8667829257746538,0.7272401557917241,0.6049961681290061,0.0001
50,0.745852800534696,0.7884474646666878,0.6779016902692266,0.8549086849604334,0.7368019236220954,0.6142687380714765,1e-05
51,0.7350678818566458,0.7945587426731053,0.6844699162585953,0.8461006460445267,0.740253194257471,0.6182798965728865,1e-05
52,0.7309345601772775,0.7964900984261022,0.6871139719054367,0.8501252057651679,0.7397650029579022,0.6172617993011841,1e-05
53,0.7247587323188782,0.7987833197432327,0.6892994072784844,0.8439216098969891,0.7432308229801916,0.6214117628939656,1e-05
54,0.7230431673478107,0.7998055317750474,0.6910340785107474,0.8445038141239257,0.7415076716270784,0.6198276505429428,1e-05
55,0.7247328221797943,0.7991218036424632,0.6901871606734516,0.8471533120033287,0.7394019138210661,0.6169715836089927,1e-05
56,0.7226900704052983,0.7994869356599111,0.6908719313321079,0.841042714033808,0.7435302328943797,0.6214980689268326,1e-05
57,0.7176474089525184,0.8014560114623123,0.6925436839239115,0.8430243392430601,0.7422221243734102,0.6204385503446902,1e-05
58,0.7215703865703271,0.8005405364485805,0.6916204671814478,0.8475798317009494,0.7414190442343938,0.6197277465282633,1e-05
59,0.7188078211278331,0.8012040173783471,0.6925326079038822,0.8426828288606235,0.743271458089952,0.6218853753740256,1e-05
60,0.7134504644238219,0.8037194618195678,0.6957736219010808,0.8481359328187648,0.7403380792366401,0.6184505156261965,1e-05
61,0.7160435834709479,0.8042724321410699,0.6965478010555529,0.8512234279087612,0.7412802674888112,0.6196120559284534,1e-05
62,0.7129484828637571,0.8036899246605138,0.6959662652441637,0.8457815657768931,0.742928535172112,0.6208183516600292,1e-05
63,0.7143760192150972,0.8033539175471762,0.6952701497483591,0.844546261252392,0.7420255776542973,0.6207853064574919,1e-05
64,0.706277163539614,0.8065867731567412,0.6993768224317591,0.8471758246067025,0.7425162995378024,0.620803942025469,1e-05
65,0.7095789257360965,0.8054738184492785,0.6986388439698618,0.8474372137160529,0.7440600814909523,0.6221531406704095,1e-05
66,0.7094878347552552,0.8066691094271071,0.699662037367501,0.8428941456689721,0.742559333085356,0.620632949118474,1e-05
67,0.7071368075146967,0.8071072062492218,0.7000999576030154,0.8434690690111546,0.7429996538798911,0.6219448828065613,1e-05
68,0.7048001505890671,0.808094281088599,0.7013455049759835,0.8405451885291508,0.7440015141446381,0.6229773983725104,1e-05
69,0.7032618228270083,0.8088712943216001,0.7026832784209986,0.8526029557699248,0.7387415791261311,0.6168975322177647,1e-05
70,0.7044249960354396,0.8082756845512318,0.7019014045555034,0.8427619180154233,0.7431234108477589,0.6216310494016137,1e-05
71,0.7034102181999051,0.809272413575821,0.7033135109676102,0.8467368932706969,0.7421395155124653,0.6207134617569804,1e-05
72,0.7020897404271729,0.8090381287322967,0.7027077358240575,0.841350916666644,0.7445600250979901,0.623390599672654,1e-05
73,0.7032779314080063,0.8091256172385963,0.7028647518641413,0.8435723964302313,0.7417928805209039,0.6201736449331963,1e-05
74,0.7013841276266137,0.8093813450326367,0.7031692421509463,0.8476510989878859,0.7409729388909557,0.6196404856731323,1e-05
75,0.6999542606120207,0.8106208153085177,0.7050664439031203,0.8451757927026068,0.7435214520862993,0.6217067727249473,1e-05
76,0.6985923743977839,0.8108892875789256,0.7049480054338823,0.843847455793903,0.7454292483878971,0.6235258175874189,1e-05
77,0.6999703003435719,0.8107811257222208,0.7043817105433624,0.8420097847070013,0.7433977692692222,0.621579267580569,1e-05
78,0.7015842286907896,0.8102788401112421,0.7038926148329536,0.8419375958896819,0.745728196035905,0.6244372417325911,1e-05
79,0.6949406578832743,0.8122518182136409,0.7064457997569343,0.8441771736457234,0.7472956914672977,0.6256197968393865,1e-05
80,0.6964485039516372,0.8108233610958276,0.7047274406093287,0.8469767327819552,0.7439221360748509,0.622331815694929,1e-05
81,0.6924062359089754,0.8123814928832932,0.7072697396873988,0.8496928621260893,0.7427127840656096,0.621364757658549,1e-05
82,0.6934953327081641,0.8132472537753278,0.7081208986983228,0.846078054252125,0.7434599697700601,0.6223368461220483,1e-05
83,0.6955451296300305,0.8123633891595854,0.706876510162943,0.8442382767796517,0.7432867850555097,0.6213709659329926,1e-05
84,0.6939449285974308,0.8122693665275055,0.7069213046332766,0.8458795550323668,0.7425198399377337,0.6209658360460085,1e-05
85,0.6906410011709953,0.8140945123082546,0.7096973989753748,0.8494998953526929,0.7407901232378292,0.6195182834729105,1e-05
86,0.6889859897749765,0.8148817637161423,0.7097888061905185,0.8454130836185955,0.7434754062684861,0.623253735178705,1e-05
87,0.6897743701934814,0.8136462703881324,0.7090163053177434,0.8526665410825185,0.7418562939057,0.6198847944601971,1e-05
88,0.6889131241915177,0.8156913514952971,0.7111678901101995,0.841765636347589,0.7439661732404066,0.622193852960292,1e-05
89,0.6868150988403632,0.8157099788247838,0.7121069159464403,0.8540747752856641,0.7433002313870035,0.620277170154232,1e-05
90,0.6921152142845854,0.8134787438341833,0.7087001332330481,0.864990911029634,0.7367612110841563,0.6143018921009195,1e-05
91,0.689397465452856,0.8154078971164114,0.7110108097122355,0.8501011161577134,0.7420721766423058,0.6201381897980511,1e-05
92,0.6869899298463549,0.8152892475736,0.710449150310574,0.8482020495902924,0.7414975369814228,0.6197268038917852,1e-05
93,0.6825990045557216,0.8171192602385281,0.7128716457908199,0.852426165271373,0.740607212360445,0.6178176352636658,1e-05
94,0.6846418603342407,0.8169600236402016,0.7127161883136935,0.848827079044921,0.743042138172799,0.6205238034608477,1e-05
95,0.6827195500840946,0.8182594476490633,0.7139000676508054,0.8591787338966415,0.7365885086229864,0.6142296397372236,1e-05
96,0.6811402901094787,0.8188385615669403,0.7149333797209787,0.8544947668200448,0.7414210323615552,0.6184598707722828,1e-05
97,0.6827206791663657,0.8173559415669297,0.7133593509112875,0.8510305398276874,0.741903982090232,0.6199581412089858,1e-05
98,0.682788984021362,0.816830377975251,0.7124528245850438,0.8534418430356753,0.7422939653418561,0.6199897372759443,1e-05
99,0.6812395893797583,0.8197216639861199,0.7157834549784701,0.8542783591009322,0.7415090163381075,0.6201059092805603,1e-05
100,0.6758346555184345,0.8212065676440203,0.7183305601391072,0.852372353240138,0.7408546464956547,0.6191831849103298,1.0000000000000002e-06
