epoch,lr,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,best_dice,is_best
1,0.01,0.26049465628276613,0.6530363551178646,0.5323464139068622,0.12896631640327863,57.946851677582266,0.18169225367380243,0.16314022550698717,0.7862040509459919,0.6746800543441733,0.19944929334839342,35.84993976671739,0.10368623891619114,0.7862040509459919,1
2,0.01,0.19012971016867408,0.7574563479447652,0.6407548801508408,0.18040044320237347,40.94676754212704,0.13081923070923698,0.13107131343138845,0.8261053970385931,0.7223384934331102,0.23383144726538405,29.21353901188631,0.08669297820567964,0.8261053970385931,1
3,0.01,0.1777527941840476,0.7751052343056535,0.6610209277876262,0.19765378154714824,37.64117281626994,0.12270121132239402,0.12823219066448058,0.828470079363636,0.7267359985437507,0.2515460639350987,29.009907060707725,0.08506191792230496,0.828470079363636,1
4,0.01,0.1670997986762688,0.788812744063652,0.6777689883675709,0.21170715271021773,35.36409395736032,0.11504072476738406,0.12334330850525906,0.8347994258925476,0.732295023316862,0.2493277148566396,26.992017477734674,0.08250637921063524,0.8347994258925476,1
5,0.01,0.15917141170337282,0.7996665404839204,0.6909443386721444,0.2241519545567025,34.128321918673876,0.1095611282225632,0.11467802234989428,0.8465921738789682,0.7494646694200033,0.27216769110125694,25.432479573653357,0.07562779813348824,0.8465921738789682,1
6,0.01,0.1529730669832949,0.807816838243477,0.7005409085967421,0.23190719726500236,32.44544794351398,0.105297005386719,0.11698468898230718,0.8439225478309372,0.7471939517805702,0.27463432927041953,26.25404665456033,0.07913044852822988,0.8465921738789682,0
7,0.01,0.15104903380290188,0.811481167570926,0.7058327511115529,0.23793932046001823,32.12911474143151,0.10393000161262723,0.11113230546235073,0.8526255148480357,0.7577052155105181,0.27737795377581903,24.021307644450697,0.07171485128601342,0.8526255148480357,1
8,0.01,0.14754608642823738,0.8154631053023114,0.7100973872045756,0.24224535370629469,30.938025938163847,0.10182759053187228,0.11071692760053434,0.8521945169146664,0.7577053203063338,0.28026915929341634,24.158990323681987,0.07148464952184544,0.8526255148480357,0
9,0.01,0.14459621829205546,0.8185433652598001,0.7147652013307512,0.2488324047743515,30.53805925894839,0.09971401206888098,0.113522680182206,0.8444479599146515,0.7462962152100849,0.2754394530744602,25.439638606348126,0.07654392567598958,0.8526255148480357,0
10,0.01,0.13977728112889776,0.825355676126888,0.7228809327182412,0.2552473746080804,29.223708763511194,0.09580068021964037,0.10196415362087821,0.8611845652691514,0.7699460652307807,0.2935481876587649,23.22989936100856,0.06813647553064532,0.8611845652691514,1
11,0.01,0.13659058527314458,0.8277757600739063,0.7264270690318438,0.25823527788705297,28.57409078881852,0.09393752957099612,0.10317017717158747,0.860042652846839,0.767806335821089,0.2924773325548942,23.487764055459273,0.06895004881655246,0.8611845652691514,0
12,0.01,0.13414508322703428,0.8313342593869705,0.730333619343438,0.2616467365813639,28.20935382337825,0.0919364160623006,0.11731226853875495,0.8446239076761559,0.7482903185296087,0.28816542463606193,27.040111774341522,0.08270305534918992,0.8611845652691514,0
13,0.01,0.13434991587338777,0.8327977801834779,0.7324583951333163,0.2638649654461216,28.22153995315838,0.0917851437285396,0.10557757577432794,0.8593312898528603,0.7672450607493861,0.29664423134110024,23.566606593375635,0.07072695217996473,0.8611845652691514,0
14,0.01,0.12906819533813615,0.8360551716476207,0.7370950822686274,0.2697120263460698,27.44875778034656,0.08878825743547701,0.09820429045661741,0.8633623715539911,0.7738605999054954,0.3044072606317134,22.348746822791185,0.06545643548024932,0.8633623715539911,1
15,0.01,0.12595462256336007,0.8401828883960427,0.7422443526583805,0.2733838157900912,26.637307730773628,0.08654750794699669,0.10200823535803359,0.859681082876991,0.770080012621404,0.3047977081095334,24.43652152516218,0.06839463557776532,0.8633623715539911,0
16,0.01,0.1252657124323064,0.8414397780113516,0.7443965130093907,0.2770405110862086,26.38158787239143,0.08565800966745632,0.09783989335843908,0.8663860131162661,0.7758914106233672,0.30834194270540466,21.85948700163148,0.0648964230010761,0.8663860131162661,1
17,0.01,0.12213137893584268,0.8445299274596043,0.7485776917874641,0.2817042987784411,26.099627527716244,0.0833395220418832,0.09676819611416172,0.8708971323996675,0.7826162210407569,0.3135927303178047,21.257267444248846,0.0646117568583518,0.8708971323996675,1
18,0.01,0.11931947978406117,0.8485033794139744,0.7534103080429704,0.28484044489484067,25.44089262992588,0.08147164652686555,0.10173667406263621,0.8587752735332268,0.7655929969055315,0.3018291169519748,22.54783990160774,0.0693996808188119,0.8708971323996675,0
19,0.01,0.120071514830764,0.84758595983299,0.7522479206454973,0.283271786563357,25.569394701546386,0.08238567586045849,0.09961249609949135,0.8637985493730569,0.7736959526543742,0.3113291668242121,21.647371118474574,0.06647757792879304,0.8708971323996675,0
20,0.01,0.11577011342963268,0.8520073977790393,0.7579392864814681,0.289778655390596,24.6350401369042,0.07915160191962435,0.09898418284620833,0.8698573501853551,0.7813645616103869,0.31563466015046376,22.05711675557098,0.06674287890495076,0.8708971323996675,0
21,0.01,0.11652495580372112,0.8510048324479186,0.7568192862864318,0.2899464464146741,25.317441610285712,0.07980441176638625,0.1025801080199871,0.865276307280426,0.7742985029040294,0.30703188690101896,21.86262876019168,0.06784531407186437,0.8708971323996675,0
22,0.01,0.11604955053791918,0.8514011398300059,0.7573342445517264,0.2887817686249518,24.797838210404894,0.07987654997223531,0.09420869623118566,0.8729676962753714,0.7847847193315669,0.3222186423359438,21.05740978982436,0.06323631500225771,0.8729676962753714,1
23,0.01,0.10957764818108287,0.8577866322065372,0.766384843421027,0.29842746467613523,23.78581950086597,0.07522286096041328,0.09907926790989362,0.8704293105527344,0.7808952540186995,0.31474930198137746,21.729428461381872,0.06662483285897626,0.8729676962753714,0
24,0.01,0.11100476161287777,0.8563348690603699,0.7640312062554472,0.29417111190544687,23.859031968913477,0.07639375024142471,0.09530631733326776,0.8704693024628363,0.783021444329804,0.322051614806698,22.079875449665565,0.06500652112888723,0.8729676962753714,0
25,0.01,0.10727617713012572,0.8614815575521646,0.7711725604278612,0.30340429523812307,23.00806677011581,0.07349613202815566,0.09766229184774253,0.8649717586592608,0.775529433283,0.3203651123313958,22.472288523131706,0.06575243819414484,0.8729676962753714,0
26,0.01,0.10574460514532082,0.8629450901750851,0.7731727577071613,0.30376624335455993,22.786091983664253,0.07246965357563599,0.09495736815427479,0.8730181117097648,0.7850527451201291,0.3206554245591676,21.092533356266454,0.0651368720170397,0.8730181117097648,1
27,0.01,0.1069812145212601,0.8601332018046338,0.7693736846627611,0.3015927091802061,23.16245037138147,0.07387199112781673,0.09773486816448722,0.8720513997711327,0.7836281851228025,0.32000312591701596,21.505261821692635,0.06602851067564115,0.8730181117097648,0
28,0.01,0.10465206207450607,0.8631918011803921,0.7734085131602031,0.30509507842182026,22.85299175933145,0.07213775079535795,0.09624229341383406,0.8690128307631569,0.7791110028410135,0.3176379580179576,21.587894675107922,0.0641889133771527,0.8730181117097648,0
29,0.01,0.10148310086465087,0.8673860215381051,0.779055874682692,0.3106334621168764,21.83707603909766,0.06958576928332934,0.10112206529267886,0.8624762109213817,0.7699508894297136,0.30674022178031535,22.99301329143544,0.06834464947700591,0.8730181117097648,0
30,0.01,0.10159385048559513,0.8673003417919811,0.7792083300822469,0.3090727843538433,22.161890272493263,0.06965058425860128,0.09950268081566582,0.8681027612861048,0.7780983773000893,0.3153707242805542,22.96669056566603,0.06676002484576603,0.8730181117097648,0
31,0.01,0.09833411721448446,0.8711738794662947,0.7843306880144378,0.3155417039190899,21.24904760247814,0.06735271376544852,0.09388114403375247,0.8759816338946741,0.7896620438836411,0.32804772018718525,21.06232428279239,0.0632075498498946,0.8759816338946741,1
32,0.01,0.1024144940270946,0.8649448824115349,0.7763916697265943,0.307963851661754,22.419315925408544,0.07050936625392783,0.09877879956835195,0.8671041597518315,0.7792056052481255,0.3135188901460594,22.068695567348183,0.06721744321000117,0.8759816338946741,0
33,0.01,0.09834251450053577,0.8705814238439948,0.7835094776877642,0.315223942395895,21.149214612489057,0.06787640369795303,0.09500286085644231,0.8745455603665275,0.7879145788710906,0.3246192771775632,21.36883945981647,0.064113308913131,0.8759816338946741,0
