epoch,lr,train_loss,train_dice,train_iou,train_precision,train_recall,val_loss,val_dice,val_iou,val_precision,val_recall
29,0.0009105746045668516,0.3625862365961075,0.7248481082916259,0.6000781396457128,0.7345058308328901,0.8058185529708862,0.364783251285553,0.7446977106730143,0.6220904493331909,0.7752162965138754,0.7822796456019083
30,0.0009045084971874733,0.3704611642020089,0.7203437883513314,0.5946061827455248,0.7313759212834494,0.8038691646712167,0.395949501991272,0.7074514532089233,0.5773908948898315,0.8363616553942362,0.670616561571757
31,0.0008982649590120977,0.3660558822325298,0.7212729236057827,0.5968769536699567,0.729172773701804,0.806630803516933,0.35753401199976603,0.7463195037841797,0.6207444580396017,0.7993677417437236,0.7671936194101969
32,0.0008918467286629196,0.3636704889365605,0.7225554307869503,0.5978913731234414,0.7354150300366538,0.804400931767055,0.4296115068594615,0.6492999243736267,0.5178143310546875,0.8598202069600424,0.5847767678896586
33,0.0008852566213878943,0.36601457187107633,0.726084144115448,0.6005267650740487,0.7359059180532183,0.8129231578963143,0.4253179887930552,0.6868118230501811,0.5521287727355957,0.8530872853597006,0.6318807641665141
34,0.000878497527825878,0.36124895470482965,0.7280186920506614,0.6032090737138476,0.7343524324893952,0.8139299362046378,0.3486332309246063,0.7493866920471192,0.6293991406758627,0.797237696647644,0.7815062006314596
35,0.000871572412738697,0.36014725974627904,0.7276797393390111,0.6022447296551295,0.7394358544690268,0.8106070511681693,0.36921000202496845,0.7274466776847839,0.6025177439053854,0.8214865827560425,0.7244715134302775
36,0.0008644843137107055,0.356522530061858,0.7300562262535095,0.6066736885479518,0.7407367086410522,0.8110076856613159,0.34248066941897076,0.7640675338109334,0.6458533151944479,0.7695870701471964,0.8345607646306356
37,0.0008572363398164014,0.3612232325758253,0.7268882812772478,0.6026498905250004,0.733648098877498,0.8158130713871548,0.345255347887675,0.7540207290649414,0.6355232675870259,0.7430817143122355,0.8355507262547811
38,0.0008498316702566826,0.35676560265677315,0.7293941341127668,0.6047382089069911,0.7414217611721584,0.8076165720394679,0.4688094425201416,0.6294918847084046,0.49829810301462807,0.8808685652414958,0.5493139020601908
39,0.0008422735529643442,0.3588857534953526,0.7310146531036922,0.6072849220888955,0.737388848236629,0.8155459550448826,0.44664695580800373,0.6295418898264568,0.4992293365796407,0.8662952295939128,0.5589406887690226
40,0.0008345653031794289,0.3499990652288709,0.7382305683408464,0.6151598138468606,0.743668383019311,0.8174801407541548,0.352326557636261,0.7475072463353475,0.6265555016199748,0.8172453045845032,0.7625147287050883
41,0.0008267103019950526,0.35794672736099786,0.7303792807034084,0.6071423518657685,0.740497590303421,0.8113813383238656,0.33978326002756754,0.7600826899210612,0.6405630548795064,0.7842108329137166,0.8056621845563253
42,0.0008187119948743447,0.3516421083893095,0.7351226258277893,0.6115697882856641,0.7442985248565673,0.8137618623461043,0.4099874023596446,0.6943933463096619,0.5640390634536743,0.8382372935612996,0.6527109766006469
43,0.000810573890139155,0.3522971761226654,0.7334619358607701,0.6100735529831478,0.7432510786397116,0.8155084507805961,0.40616111238797503,0.7517425688107808,0.6314889256159465,0.6825299827257792,0.913529159228007
44,0.0008022995574311873,0.3527015654529844,0.732883049760546,0.6091466774259294,0.746480998141425,0.8102485983712333,0.33669286807378135,0.7676527961095174,0.6502687780062357,0.7514140693346659,0.8562427433331807
45,0.0007938926261462363,0.347732834815979,0.7357609224319458,0.6128685138906751,0.7439266748087747,0.814467728478568,0.3473932854334513,0.7599971723556519,0.6433429352442424,0.7240249220530192,0.8809853323300679
46,0.0007853567838422158,0.3467511809723718,0.7398409124783107,0.6170749114240919,0.7464666952405657,0.817405572618757,0.33431275248527526,0.7692069053649903,0.651526263554891,0.7886510904630025,0.8243453454971313
47,0.0007766957746216719,0.34244646038327897,0.744682469367981,0.6228524674688066,0.7481318269457136,0.8230730026108878,0.33609525839487714,0.7612774046262105,0.639186503092448,0.8128647216161092,0.7776908334096273
48,0.0007679133974894982,0.3466237394298826,0.7420391365459987,0.6193096806321825,0.7493170736517225,0.8190026794161115,0.34848125636577604,0.7550646766026815,0.6311718416213989,0.8289516019821167,0.7531212782859802
49,0.000759013504686565,0.3408103328943253,0.7427492615154812,0.6216505009787423,0.7468232471602304,0.822604604789189,0.3503557829062144,0.7658294479052226,0.6497712898254394,0.712519436677297,0.908526488939921
50,0.0007499999999999998,0.34187345155647825,0.7438420469420297,0.6211282302652087,0.7484374322210039,0.8233293632098607,0.40951291561126707,0.7567384759585063,0.6393299142519633,0.6945249136288961,0.9169232066472371
51,0.0007408768370508575,0.3386700527157102,0.7459898356028966,0.6236469657080514,0.7506274798938206,0.8225208469799586,0.3277921418348948,0.7748286581039429,0.6556887674331665,0.8034206946690877,0.814108194510142
52,0.0007316480175599307,0.341247085247721,0.743255032811846,0.6216768736498697,0.7493834250313895,0.8183572513716562,0.3333349839846293,0.766684749921163,0.6462109096844991,0.801729687054952,0.7997925059000651
53,0.0007223175895924635,0.34488557832581657,0.7394660980360849,0.6173129526206426,0.7504052538531167,0.8178500526291983,0.3509314819176992,0.7594166318575541,0.6401686120033264,0.7697513659795125,0.8233276589711507
54,0.0007128896457825361,0.3361160983358111,0.7488832208088466,0.6269313299655914,0.7564917353221349,0.8196364613941738,0.3580282243092855,0.7542947387695312,0.6295977330207825,0.7890420238176982,0.7802018165588379
55,0.0007033683215378998,0.3344951267753329,0.7484209653309414,0.6280973390170506,0.753682118654251,0.8217281968253,0.3818342840671539,0.7147639942169189,0.58531334400177,0.8373343555132547,0.6860898717244466
56,0.0006937577932260512,0.33452264870916093,0.7476916817256383,0.6271488847051347,0.7521834673200335,0.8228331868989127,0.3574728182951609,0.754141989549001,0.6283558996518454,0.8210515197118123,0.7506036488215129
57,0.0006840622763423388,0.33965899007661005,0.7453480339050294,0.6232958451339177,0.7507634782791137,0.8203883358410426,0.33331563115119933,0.7753486943244934,0.6599505949020386,0.7498778374989827,0.8776344124476115
58,0.0006742860236609073,0.3332837176322937,0.748797093459538,0.6282725669656481,0.7589563146659306,0.8209928383146013,0.3550641322135925,0.7579966068267823,0.6396505180994669,0.6924881895383199,0.9170522928237915
59,0.0006644333233692913,0.3350632273299353,0.7484868093899318,0.6272045769010272,0.7572463779790061,0.8214256647654942,0.3523650352160136,0.7726018865903218,0.6530741508801778,0.7310189525286357,0.885448960463206
60,0.0006545084971874734,0.33171947070530483,0.7516033664771489,0.6308863527434213,0.7595706013270787,0.8214733270236424,0.33412300984064736,0.7666355911890665,0.6446646595001221,0.8000396235783895,0.7945046901702881
61,0.0006445158984722354,0.3323226302010672,0.7507578083447047,0.6299384476457324,0.7557822612353734,0.8232772503580366,0.3271629186471303,0.7777650324503581,0.6595565700531005,0.7824748770395915,0.836598653793335
62,0.0006344599103076324,0.3327897060768945,0.7521329644748143,0.6314488852024078,0.7549349171774727,0.8272129569734846,0.32587640861670175,0.7745051765441895,0.6551924022038778,0.799748109181722,0.8088551044464112
63,0.0006243449435824269,0.3273339058671679,0.7568578399930681,0.6373734826701029,0.7596986658232553,0.8310434378896441,0.3589137128988902,0.7683616908391316,0.6522366229693095,0.6999943621953328,0.9277012586593628
64,0.0006141754350553275,0.32953495970794133,0.7537486553192139,0.6328814968041011,0.7577081455503192,0.8237720165933882,0.3335286808013916,0.7705240360895793,0.6557450183232625,0.7796688874562582,0.8372898546854655
65,0.0006039558454088793,0.32835943383829935,0.7523079855101449,0.6326488081046513,0.758805411202567,0.8231151958874293,0.3410536181926727,0.7666693139076233,0.6492256855964661,0.7757017151514689,0.8333900125821432
66,0.000593690657292862,0.32320079130785806,0.7587972395760673,0.6400761107036046,0.7577855166367122,0.8324394937923977,0.32861774881680805,0.7761802148818969,0.6609286864598592,0.761955156326294,0.8628029870986939
67,0.0005833843733580507,0.32407601245812007,0.7584597274235316,0.6394536575249263,0.7620905217102596,0.8289488710675921,0.352785404920578,0.7786296327908834,0.6637102548281352,0.72467542330424,0.9128218754132589
68,0.0005730415142812054,0.32223067964826313,0.7576071776662554,0.6396260988712311,0.7629784744126457,0.8282720034463065,0.3761009407043457,0.7174000533421835,0.5904035305976868,0.8668453820546468,0.6685208813349406
69,0.0005626666167821517,0.32682321855000085,0.7561882727486746,0.636947021995272,0.7578496328422002,0.8305859916550773,0.3450730800628662,0.761465048789978,0.6393282222747803,0.812423825263977,0.774994223912557
70,0.0005522642316338265,0.3252396651676723,0.7594562458992005,0.6398593860013144,0.7617614715439933,0.8342997363635472,0.33419330437978106,0.7637193568547567,0.64450901110967,0.7909532721837361,0.8083181198438009
71,0.0005418389216661573,0.3196592195544924,0.7628766972678048,0.6442003747395106,0.7679875268254961,0.8309841517039708,0.32549983938535054,0.7750574032465617,0.6580489365259806,0.7689810021718343,0.8501649284362793
72,0.0005313952597646563,0.3226774666139058,0.7607676199504307,0.6413178193569183,0.7603097932679312,0.8350579500198364,0.31692620952924094,0.7801305810610454,0.662168197631836,0.7945169345537821,0.8228564087549846
73,0.0005209378268645994,0.31825986896242414,0.7624817647252764,0.6431122085026332,0.7661226585933141,0.83024608033044,0.32292452971140545,0.7790464488665263,0.6617942444483439,0.7963228829701742,0.8247868267695109
74,0.0005104712099416781,0.31768630836691175,0.7620880801337105,0.6436948585510254,0.7646860453060695,0.8317509072167533,0.32082826177279156,0.7820723740259806,0.6646802544593811,0.7673859739303589,0.8615426961580912
75,0.0004999999999999996,0.3149457061290741,0.7661403884206499,0.6481190880707332,0.7672248928887504,0.8346974972316197,0.3177145556608836,0.7858867915471395,0.6683891725540161,0.7734076801935832,0.8573698457082113
76,0.0004895287900583212,0.3183142420223781,0.7629837700298854,0.6450477501324244,0.76557159781456,0.8363081397329057,0.3279093027114868,0.7839944092432658,0.6690874568621318,0.755606951713562,0.8775888673464457
77,0.0004790621731353997,0.3146172933919089,0.7647006188120161,0.6460183307102748,0.7678525921276638,0.830019417830876,0.3403290152549744,0.759724604288737,0.6347835993766785,0.8343153039614359,0.7504444320996603
78,0.000468604740235343,0.31135317836488996,0.7676047819001334,0.650243752513613,0.7706223593439374,0.833682952267783,0.3140152319272359,0.7871436484654745,0.672243382136027,0.7621022574106853,0.8749106089274089
79,0.00045816107833384175,0.3145220560686929,0.7648129868507385,0.647440492766244,0.769955164364406,0.8329192580495561,0.32722718914349874,0.7741891749699911,0.6560253810882568,0.7536619011561075,0.8607826550801595
80,0.0004477357683661729,0.3128045885903495,0.7676976231166295,0.6496206140518188,0.7672057223320007,0.8368463495799473,0.31983798146247866,0.7827315584818522,0.6638748502731323,0.7576585706075033,0.8653869064648946
81,0.00043733338321784746,0.3117852704865592,0.7694191479682922,0.6515025448799133,0.7691171639306205,0.8368346510614668,0.3267854456106822,0.7784098052978515,0.659980616569519,0.8067395313580831,0.8099212225278218
82,0.0004269584857187939,0.31136207137789046,0.7677504822186061,0.6506214906488146,0.771518646308354,0.8340809914043972,0.32150098264217375,0.7817609143257142,0.6643147722880045,0.7969638061523437,0.8273550415039063
83,0.0004166156266419484,0.30919240261827197,0.7722954164232526,0.6557783770561219,0.772335593359811,0.8400682435716902,0.31344468394915265,0.7900367617607117,0.6740806873639424,0.7812568807601928,0.8561062717437744
84,0.0004063093427071373,0.3103056227309363,0.7694770002365112,0.6524035130228315,0.7699651299204145,0.8386271469933646,0.32348387281099955,0.7782217121124267,0.6585101691881815,0.8158133300145467,0.8025674351056417
85,0.0003960441545911199,0.3058288550376892,0.7737234463010515,0.6571307722159795,0.7757780003547669,0.8386131811141968,0.30881601353486376,0.7913432661692301,0.6778895902633667,0.7861541016896566,0.8587533672650655
86,0.0003858245649446718,0.30649086151804245,0.7727952061380658,0.6564259999138968,0.7750780187334333,0.8385798379353114,0.36284818927447,0.7459761619567871,0.6189887269337973,0.8546139256159464,0.7140126260121663
87,0.00037565505641757235,0.3076234686374664,0.7715544646126883,0.6552570194857461,0.7761162100519453,0.8377943437440055,0.32180041750272115,0.7812942902247111,0.6631187081336976,0.8132067704200745,0.8080176027615865
88,0.00036554008969236695,0.3049353975057602,0.772368038381849,0.6566532506261553,0.7700903020586286,0.8415642762184143,0.3122967857122421,0.7864572143554688,0.6710046323140463,0.7829240783055623,0.848629797299703
89,0.0003554841015277638,0.3047974729537964,0.7728516473088946,0.6565447075026376,0.7753210476466588,0.8361704969406127,0.33213699102401734,0.7666535917917887,0.646114399433136,0.8217843850453694,0.7771383555730184
90,0.000345491502812526,0.3010484709058489,0.7753399876185826,0.6604204443522862,0.7819989773205348,0.8388569528715951,0.3143976362546285,0.7885645572344462,0.6719145941734314,0.7702010663350424,0.867451605796814
91,0.0003355666766307081,0.3009057457957949,0.7754830043656485,0.6589959944997515,0.7789785303388324,0.838459587097168,0.31498151044050854,0.784149432182312,0.6677453859647116,0.7699130455652873,0.8578028106689453
92,0.00032571397633909225,0.3031122204235622,0.7757609810147966,0.6595783254078457,0.7774442155020578,0.8379689458438329,0.3094331181049347,0.791739243666331,0.6775658178329468,0.7946834135055542,0.846434915860494
93,0.00031593772365766094,0.30160209451402936,0.7777077283178057,0.6623832522119795,0.7795370684351239,0.8428667422703334,0.32715270201365154,0.7760223770141601,0.6582468716303508,0.8246004160245259,0.7930958477656046
94,0.0003062422067739483,0.29986307203769685,0.7811462579454694,0.6652310240268707,0.7818063712120056,0.8455367170061384,0.3124709578355153,0.7880068174997965,0.672691543896993,0.8085015217463175,0.8277885810534159
95,0.00029663167846209965,0.2976505790437971,0.7802881056921823,0.6657718469415392,0.7824452924728393,0.8406359965460641,0.34554405132929483,0.7511425971984863,0.6279640078544617,0.8379260603586832,0.7390406171480814
96,0.00028711035421746345,0.2982364998544966,0.7814158405576433,0.6658227465833937,0.7837099575996399,0.8421923783847264,0.31542357663313547,0.7868054548899333,0.6721353673934937,0.7945743910471599,0.8432404136657715
97,0.00027768241040753615,0.29748267599514555,0.7790780517033168,0.6633969019140517,0.7813978045327323,0.8415676982062203,0.31003889520963035,0.7871201777458191,0.6711789751052857,0.7943458978335063,0.8362849585215251
98,0.00026835198244006903,0.2926715884889875,0.7840774982316153,0.6693015437466757,0.7838878110476902,0.8460766121319362,0.32257953961690267,0.775157425403595,0.6551164468129476,0.8369105084737142,0.7772817214330038
99,0.0002591231629491421,0.29592861439500534,0.781885553428105,0.6670973982129779,0.7839977363177708,0.8443057104519436,0.30989090124766033,0.7892303276062012,0.6735826055208842,0.79804008324941,0.8390230464935303
100,0.0002499999999999997,0.29339640387466975,0.7824823692866734,0.668148010798863,0.7848266153676169,0.8405430957249233,0.3374356500307719,0.7608911983172099,0.6377286378542583,0.8540816895167033,0.742929859161377
101,0.00024098649531343477,0.2909016047205244,0.7857951327732631,0.6711783576011657,0.786748218536377,0.8447252185004098,0.3140517512957255,0.7827293602625529,0.663544340133667,0.8247124369939168,0.8011750984191894
102,0.0002320866025105016,0.29255210638046264,0.7855569675990514,0.670632346698216,0.7875731529508319,0.8433417500768389,0.3055298940340678,0.7913272007306417,0.675745530128479,0.7906921680768331,0.8457014155387879
103,0.0002233042253783278,0.29328201506819046,0.7831476834842137,0.6687220292431968,0.7857509323528835,0.8427860995701381,0.30509663860003156,0.791742426554362,0.6782492518424987,0.7817806116739909,0.8604185811678569
104,0.000214643216157784,0.28953422921044486,0.7855320235661097,0.6715718131405967,0.7886600143568856,0.845134722845895,0.31042935530344645,0.7868949317932129,0.6691825691858927,0.8001694218317668,0.8284628248214722
105,0.00020610737385376332,0.28777024967329845,0.787858304636819,0.674001910005297,0.7912111801760537,0.8458848564965384,0.3126789430777232,0.790601601600647,0.6768006873130799,0.7584242590268453,0.8878794463475546
106,0.00019770044256881242,0.2870105327027185,0.7880581617355347,0.6742614071709769,0.7888684899466378,0.8460255105154855,0.31455709397792814,0.7855088845888774,0.6691170287132263,0.8130829453468322,0.8157163063685099
107,0.0001894261098608447,0.28608656908784597,0.7898251574380057,0.6754285286154066,0.7905783397810799,0.8467043505396161,0.30719797054926556,0.7908537165323893,0.6755363138516745,0.7914522027969361,0.8485471041997273
108,0.000181288005125655,0.28689805439540317,0.7892153375489371,0.6756792393752507,0.7908566270555769,0.8460130746023996,0.3044773900508881,0.793856905301412,0.68029243628184,0.7895092153549195,0.8556210120519002
109,0.0001732896980049473,0.2849210923058646,0.7921620389393398,0.6783498552867344,0.789009051663535,0.851649807861873,0.3052190355459849,0.7917731269200643,0.6767133808135987,0.8020708664258321,0.8355478795369466
110,0.00016543469682057076,0.28135328071458,0.7954970605032785,0.6833807138034276,0.7948466971942356,0.8511446983473642,0.3041801180442174,0.7929569737116495,0.679136446317037,0.788402050336202,0.8571944109598796
111,0.00015772644703565552,0.2837232220172882,0.7891993515832083,0.67669670854296,0.7922856903076172,0.8460573717526028,0.31523004730542503,0.7806792100270589,0.663531174659729,0.8176687145233155,0.8033520491917928
112,0.00015016832974331713,0.28015709953648704,0.7954552575520106,0.6836375263759068,0.7950839189120701,0.8521604520933969,0.3091109049320221,0.7867415650685629,0.6709200596809387,0.7936467170715332,0.8397982994715373
113,0.00014276366018359834,0.27984204973493304,0.793517324924469,0.6810136674131666,0.7925970339775086,0.8494084685189384,0.32041653792063396,0.7781163851420084,0.6587893072764078,0.8144579760233561,0.802579730351766
114,0.00013551568628929425,0.28116433816296715,0.7938891802515302,0.681540686573301,0.794001339163099,0.8512634798458645,0.30887608488400775,0.7910175840059916,0.6764605394999186,0.7759899926185608,0.8670441110928854
115,0.00012842758726130276,0.2802838201182229,0.7931855777331761,0.6808579594748361,0.7936109747205462,0.8477797303880964,0.3072621711095174,0.7902986717224121,0.6745797697703043,0.8167595624923706,0.8175852195421854
116,0.0001215024721741218,0.278091304898262,0.7967101304871695,0.6851380637713841,0.7957551962988717,0.8535464406013489,0.30498615264892576,0.7930649542808532,0.6792929887771606,0.7981462017695109,0.8438016478220621
117,0.00011474337861210538,0.28080433181353975,0.7917871195929391,0.6800245659691947,0.7945969411305018,0.8477185695511954,0.3041082298755646,0.7924178600311279,0.6785950557390849,0.797030914624532,0.8443366511662801
118,0.00010815327133708009,0.2741299570458276,0.799773051398141,0.6885934516361781,0.7995012131759098,0.8520227783066886,0.3150729268789291,0.7832746251424154,0.6667702039082845,0.8201979382832845,0.8028201484680175
119,0.00010173504098790182,0.27822209128311703,0.7977113062994821,0.6854778742790222,0.7976711525235858,0.8531793914522443,0.30460743804772694,0.7938873449961344,0.6799220291773478,0.7776252826054891,0.8696216297149658
120,9.549150281252629e-05,0.27657064488955907,0.796783732005528,0.6847017196246555,0.795720168863024,0.8521350761822292,0.3132570548852285,0.7884049407641093,0.6712353515625,0.8159057521820068,0.8153890681266784
121,8.942539543314794e-05,0.27887572816440037,0.7954265100615365,0.6826263877323696,0.7977969530650547,0.8498414090701512,0.31554272015889484,0.7815212710698446,0.6623192556699117,0.8295509767532349,0.7908912515640258
122,8.353937964495024e-05,0.2751969003677368,0.7973381839479718,0.6865574213436672,0.7973775802339826,0.8523348028319223,0.3085454495747884,0.787485187848409,0.6705898610750834,0.802605926990509,0.8269544967015584
123,7.783603724899243e-05,0.2763162613766534,0.7982289750235422,0.6865835790974754,0.7983091415677752,0.8534910368919373,0.3040760290622711,0.792968692779541,0.6782812515894572,0.7826050567626953,0.8618989531199137
124,7.231786991974666e-05,0.27206498563289644,0.8003207622255598,0.6892421678134373,0.8001410913467407,0.8524627903529576,0.3032876765727997,0.7937725098927816,0.678561650911967,0.7927320575714112,0.84924866994222
125,6.698729810778072e-05,0.2730189826658794,0.8018741856302534,0.6906607295785632,0.8009796050616673,0.8539872823442731,0.30767103711764016,0.7878672393163045,0.671354037920634,0.813156951268514,0.8178488691647847
126,6.184665997806817e-05,0.2710002009357725,0.8030676463672093,0.6923174428939819,0.8012180641719273,0.8552780737195697,0.31275372227032977,0.7846335554122925,0.6664374383290609,0.8209648704528809,0.8030874133110046
127,5.6898210384392595e-05,0.27112934112548825,0.8014485253606524,0.6909621208054679,0.8001143959590367,0.853563927582332,0.30535556356112165,0.7919880636533101,0.6765140469868978,0.7938705921173096,0.8451723154385885
128,5.214411988029363e-05,0.26998147879328044,0.8030430940219334,0.6927436998912266,0.8011949532372611,0.8555615564755031,0.315063644250234,0.778835326830546,0.6601362188657125,0.8199757647514343,0.7941773970921834
129,4.7586473766990294e-05,0.2688011385713305,0.8049408681052072,0.6941206952503749,0.8027669242450169,0.8560745246069772,0.30617899894714357,0.7891313902537028,0.6719378503163655,0.8105628546079,0.8201509610811869
130,4.32272711786996e-05,0.2675548220532281,0.8049629896027701,0.6947111279623849,0.8048682812282018,0.8545622106960842,0.30978353679180143,0.7866568183898925,0.6699750828742981,0.8150659004847208,0.812735641002655
131,3.906842420574966e-05,0.269481298497745,0.8030462527275085,0.6928964223180498,0.802429450239454,0.854233889579773,0.30468399306138355,0.7933116277058919,0.6773168516159057,0.7932372903823852,0.8467987855275472
132,3.5111757055874305e-05,0.2682112298692976,0.8038227915763855,0.6936418197836195,0.8055635261535644,0.8511388836588178,0.31581572830677035,0.7816727105776469,0.6627638673782349,0.826248087088267,0.7936259174346924
133,3.1359005254054254e-05,0.267346710392407,0.806061829158238,0.6959409740992955,0.8030615391050067,0.8605464230264936,0.3086390872796377,0.7883615891138712,0.6708635346094767,0.8144185431798299,0.8147410424550374
134,2.7811814881259484e-05,0.26902121492794584,0.8032107618876866,0.6927979186603002,0.8038060896737235,0.8519846779959542,0.30836844523747764,0.7886542097727458,0.6708518306414286,0.8159187897046407,0.813258277575175
135,2.4471741852423218e-05,0.268375814471926,0.8036435471262251,0.6927116237367903,0.8013069810186113,0.8542853212356567,0.3113126536210378,0.7867430067062378,0.6691762193044026,0.8158439795176188,0.8110843284924825
136,2.1340251233966362e-05,0.26519838324614936,0.8073427595411028,0.6971659932817732,0.8066737944739205,0.8566713278634207,0.3076191023985545,0.7904055770238241,0.674387453397115,0.8075660943984986,0.8260787534713745
137,1.8418716601170932e-05,0.26655192068644934,0.804669657094138,0.6948511583464486,0.802384158883776,0.8562189909390041,0.31243854661782583,0.786353661219279,0.6690298414230347,0.8171798880894979,0.8104471373558044
