epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,lr
50,0.7153309763694297,0.8235449592025449,0.7216725973320225,0.7785510888057096,0.7894387686222071,0.6782706101039095,1e-05
51,0.7019843190300221,0.8279570112913099,0.7273098066108132,0.7803273987202417,0.7895091684265363,0.6785232902226598,1e-05
52,0.6955186686953719,0.8309659287331721,0.7312132979531667,0.7751630179938815,0.7915982845786043,0.6805640611034619,1e-05
53,0.6914068555345341,0.8330842087210606,0.7332873108635065,0.7803503552363033,0.7910790077462363,0.6799657727791446,1e-05
54,0.6916278317266581,0.832137757847091,0.73269775284895,0.7786268327207793,0.7907880756116495,0.6799363072739382,1e-05
55,0.6896694359730701,0.8331105352304069,0.7338110939036896,0.7834749777402197,0.7904872559306958,0.6793920371570764,1e-05
56,0.68708262188094,0.8346688148175436,0.7360437905738202,0.7749050566483111,0.7938019015150641,0.6843684688620891,1e-05
57,0.6865801293022779,0.8351705493968024,0.7361899318438324,0.7771478346415929,0.7912802353862579,0.6808125886480625,1e-05
58,0.6794552921032418,0.8368023153621246,0.7386460438305917,0.7772877447307109,0.7915480145471901,0.681138763820579,1e-05
59,0.6844311442910408,0.8358004869355937,0.7376338402818631,0.780807695999032,0.7910699730212419,0.6810574449677886,1e-05
60,0.6821358992128956,0.8361916709107919,0.7376654354280922,0.7745672377447287,0.7947761436901707,0.6851246224076387,1e-05
61,0.6811860908050926,0.8366820815830266,0.738555145101425,0.775842438922042,0.794209214654951,0.6842780016477538,1e-05
62,0.6842269930304313,0.8358950820005976,0.73710059034342,0.7778186204887572,0.7928944847501379,0.68259190714517,1e-05
63,0.6804067464507356,0.8370583895096729,0.7386107948965386,0.7752093527998243,0.7938310369829877,0.6839852087519445,1e-05
64,0.678635167588993,0.8374636929856065,0.7394178786084734,0.7795965966369425,0.7915915835778637,0.6816887371416439,1e-05
65,0.6763645700045995,0.8389387063074484,0.7412811406060879,0.7792935513669537,0.7931513639219683,0.6829984797100903,1e-05
66,0.677771701861401,0.8377711866681585,0.7400066063148711,0.7773631940285365,0.7927297566963711,0.6822633916017652,1e-05
67,0.6779077001980373,0.8375576590989574,0.7395750538088096,0.77952864219745,0.7937341414345988,0.6831340653532184,1e-05
68,0.6784003099616693,0.8382029696638469,0.7401756641409354,0.7814550031508718,0.7922241914855314,0.6816203347135308,1e-05
69,0.6764019418735894,0.8391165143968821,0.741262430473173,0.7766178359942777,0.7934951128112846,0.6831171250536768,1e-05
70,0.6766156028728096,0.8396918025363372,0.7419685951652928,0.7774252056720711,0.7936251941415036,0.6832522127773231,1e-05
71,0.6712901889061441,0.841400514111308,0.7445243759580793,0.7820887822480429,0.790898181227578,0.6805961757165108,1e-05
72,0.6688564149700865,0.841819870689013,0.7449696380190547,0.7769381729974634,0.7930233500975223,0.6827874731440255,1e-05
73,0.6727169044163762,0.8402337037668564,0.743086689044514,0.7780991355932895,0.7942183264173355,0.6839381517465614,1e-05
74,0.6710244779684106,0.8416023819814136,0.7450178007873166,0.7838885134884289,0.7928814644763633,0.6831489281210307,1e-05
75,0.6702543227040038,0.8428524003115694,0.7459776355435208,0.7802220995582285,0.7939718915580409,0.6844180155120899,1e-05
76,0.6675113386037398,0.8426310200064496,0.7460030628508859,0.7788648958362284,0.7940166559366489,0.6836226353950604,1e-05
77,0.6682082173775653,0.8418719058166866,0.7450605465021521,0.78149346077726,0.7921011713957098,0.681608109508954,1e-05
78,0.6672799588466177,0.8428391652321087,0.7465308517215185,0.7805537350475789,0.7938829626383447,0.6836550205364864,1e-05
79,0.664421869419059,0.8436180332093914,0.7476274210467249,0.7841191672498271,0.7946553302975322,0.6847100160207368,1e-05
80,0.6653575501879867,0.8434161882080372,0.7472945838115835,0.7847634640123163,0.7926719584211271,0.6827754929646876,1e-05
81,0.6656299038809173,0.8432184708282675,0.7473406579203885,0.778289386097874,0.7942731231455729,0.6847329591847954,1e-05
82,0.6657276315348489,0.8426778983110328,0.7464060870548996,0.7854632944223426,0.7934441906174422,0.6830052889001743,1e-05
83,0.6646323837796037,0.844124368534686,0.7479462470031533,0.7833888955059506,0.7926643480416236,0.6827051554565843,1e-05
84,0.6641667224922959,0.8439165648584805,0.748302241062752,0.781132501647586,0.7919676266604059,0.6812893641259536,1e-05
85,0.6631063641334066,0.8444608317204634,0.7484199866833208,0.780369356913226,0.793899621184453,0.6835038133742923,1e-05
86,0.6607897203795764,0.8460903536783774,0.7503997376775788,0.7835480467549392,0.7913240358742607,0.6801699624561864,1e-05
87,0.6606582438459202,0.8459689119376458,0.7502989153502911,0.7858139735956987,0.7928807854722613,0.6822228380059523,1e-05
88,0.6567071515686658,0.8466764130623291,0.7515517498957077,0.7827191672509625,0.7938593195028264,0.6830760842253648,1e-05
89,0.6627391801804913,0.8439010817737652,0.7476091330985275,0.7802888740031492,0.794669615525637,0.6846802070477386,1e-05
90,0.6592889602086982,0.8455949959737951,0.7503087202636375,0.7800080774795441,0.7950630388876166,0.6849387669745706,1e-05
91,0.6572711021316294,0.8461227508959996,0.7507496633918103,0.7812973998486996,0.7951177890385743,0.6856511632666552,1e-05
92,0.6589762478458638,0.8464837121912488,0.7508307772710665,0.7817372607688109,0.7938402306307946,0.6837500859997125,1e-05
93,0.6529056131839752,0.8484180254079385,0.7539950362623872,0.7888026908749626,0.7909925428875714,0.6804822914602,1e-05
94,0.6562710805815093,0.8473518877482086,0.7523576763954944,0.7898819850314232,0.7912111402015941,0.6803019673133944,1e-05
95,0.6539903643179913,0.8482205189354619,0.7535066885400121,0.7870820101173152,0.790935472469087,0.6794613639231724,1e-05
96,0.6587087869644165,0.8470716664025247,0.7516638458456995,0.7845408323974836,0.7912883492294084,0.6799790291925634,1e-05
97,0.6585146844387054,0.8461898504387833,0.7508008413618951,0.786298068577335,0.791643715773093,0.6811928316926448,1e-05
98,0.6555094043819272,0.8474037140472015,0.7523409977543234,0.7893025179704031,0.7923246807025223,0.6820173859627504,1e-05
99,0.656512139281448,0.8481139014994422,0.7530569741075586,0.789693795854137,0.7889002717997986,0.6766802205091446,1e-05
100,0.6526299662735997,0.8473628681350126,0.7527428544466124,0.7895542271080471,0.7915281152808937,0.6807245417342823,1.0000000000000002e-06
