run_name,modal,pfesa_skip_mode,pfesa_base_ratio,best_epoch,base_lr,batch_size,max_epochs,img_size,seed,ce_weight,dice_weight,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,checkpoint
all_pfesa_x12_bs16_lr001,ALL,x12,0.1,84,0.01,16,100,224,1234,0.4,0.6,0.06721383165948246,0.9036727335294966,0.8329122670580357,0.37395785347877447,14.784223075891848,0.04606950371374723,0.18692547537031629,0.8181205297161397,0.7123644822941003,0.2578908735848087,30.392653915361,0.1029361884403486,../outputs/B+PFESA/ALL/all_pfesa_x12_bs16_lr001/checkpoints/best.pth
