epoch,lr,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,best_dice,is_best
1,0.01,0.2671870109378075,0.6419671941892449,0.5215072846496801,0.1259531420093211,58.34292447243951,0.18491130100316083,0.20348167901947384,0.7474594957821737,0.6266080473569421,0.16144293757061506,43.25091230509932,0.14087623489044962,0.7474594957821737,1
2,0.01,0.19539623141896967,0.7456706318414086,0.6266504119618096,0.169792312216791,41.60873771656488,0.13362982214751595,0.19036203906649635,0.7165894350619815,0.5975879202237,0.16082217003832266,43.82253582612451,0.1274344544846653,0.7474594957821737,0
3,0.01,0.18122462967828828,0.7639856088769869,0.648656266574453,0.1897363271482759,39.16088157630753,0.1242524578282372,0.17249339677038647,0.7759273574827821,0.660024123175853,0.19607736387879893,35.99043966272791,0.1170320234760376,0.7759273574827821,1
4,0.01,0.1703528362877515,0.7776744910030051,0.665088752646597,0.20192930024698721,36.29463625825756,0.11667107800841427,0.17034193291550592,0.7832059690088564,0.6676499253785699,0.1938589810820793,34.99642670770189,0.11750545222589391,0.7832059690088564,1
5,0.01,0.16548684631683389,0.7863198896650959,0.6746562774455305,0.2108263524415043,34.63701127180132,0.11330067139399257,0.1827182080064501,0.7813714131224119,0.6682958848240936,0.20009601978250643,37.56693251157813,0.12691630224774902,0.7832059690088564,0
6,0.01,0.15864565579258666,0.7941396053706264,0.6850089290564301,0.22206459088142105,33.09256614472787,0.10863940055014053,0.16636331322647277,0.7772767821317734,0.6638043841511461,0.2142981676988886,35.27035907913349,0.11278210209926502,0.7832059690088564,0
7,0.01,0.15369111120092627,0.8010078119116292,0.6929718751055494,0.22759723624127903,32.28132658290629,0.10528789691137606,0.16441972837561653,0.7977972550650142,0.688744307228084,0.22938013027635915,33.835147386159946,0.10961078902806289,0.7977972550650142,1
8,0.01,0.14939756363022083,0.8052087934446726,0.6985621065615085,0.2321450593149571,31.472421826001874,0.1022924408145553,0.1726304918527603,0.7930340492091271,0.6842785585005028,0.22785214212918575,35.74208939989038,0.11758161276035632,0.7977972550650142,0
9,0.01,0.14777862502604114,0.8096081336922928,0.7036953490168794,0.2370203772606491,31.269950896802,0.10152423671477627,0.15688738979044414,0.8032861440115837,0.6954198462323954,0.2370742741361382,32.74692582190048,0.10840930397500328,0.8032861440115837,1
10,0.01,0.14341077448762193,0.8144157485794986,0.709101612020377,0.24168702826132524,30.16352516793856,0.09824556848616339,0.16187485910597302,0.8030467916272211,0.6937907689195213,0.220636701630936,32.48624034198813,0.1127917349504839,0.8032861440115837,0
11,0.01,0.14293412852044007,0.8172664723854758,0.7127844118693395,0.24502126044352526,30.11417344735874,0.09765555341288504,0.1557668448913665,0.7975764366716878,0.6843553369960831,0.22157700975387845,31.551033319764723,0.10586765547050163,0.8032861440115837,0
12,0.01,0.1395394192362318,0.8189698527749268,0.7155971677289851,0.24855213201255155,29.168146275628295,0.09536628014115826,0.15657475065617335,0.8063750601936149,0.6973466601647265,0.2353449304443527,30.828208198752076,0.1049918808231485,0.8063750601936149,1
13,0.01,0.1347218275374296,0.8257129520995163,0.7238110175860454,0.2548698838261486,28.133956280318763,0.0922305576072065,0.1526722354548318,0.8046905830659162,0.6953963639453007,0.23431104864573762,31.393395795910195,0.10378425085606674,0.8063750601936149,0
14,0.01,0.13211963672418983,0.8274238764478473,0.7267321473503384,0.2601706081013801,28.047376290210796,0.09026434610250919,0.1546336687746502,0.8072069313663903,0.6990242804572925,0.23881592096695006,31.352144213249556,0.10532376035005742,0.8072069313663903,1
15,0.01,0.1311685474551454,0.8277901731015209,0.7272016770542926,0.259659814496911,28.03638099032442,0.09019378827735117,0.15969761638414293,0.8055844902360239,0.6971199481300877,0.24396352491283607,31.876354859126508,0.10757066095247865,0.8072069313663903,0
