epoch,train_loss,val_loss,val_dice,val_iou,lr,is_best
27,0.18673388483572978,0.1849875692810331,0.7767120009376889,0.6662038893926712,9.276821300802531e-05,1
28,0.18702728401641455,0.1872714732374464,0.7498184771764846,0.6435622941879999,9.221639627510073e-05,0
29,0.1830371881321985,0.18763611572129385,0.758039006732759,0.6485523922102792,9.164606203550494e-05,0
30,0.18357169053384237,0.19663743575414022,0.7515231541224888,0.6432545900344848,9.105746045668517e-05,0
31,0.18269785873743952,0.18512384252888817,0.7627173486210052,0.6520185158366248,9.045084971874734e-05,0
32,0.18060047942764906,0.18581178287665048,0.772693836121332,0.6611974324498858,8.982649590120978e-05,0
33,0.18287053193364824,0.19462607162339346,0.7569516051383246,0.6434727702822004,8.918467286629196e-05,0
34,0.1799400939016926,0.18483777670633225,0.7559711229233514,0.6443005272320339,8.852566213878943e-05,0
35,0.1802786437528474,0.1823683608145941,0.7660484961100987,0.6558822200411842,8.784975278258779e-05,0
36,0.17829630213732622,0.18182229484830584,0.7581041211173648,0.6506706970078605,8.715724127386969e-05,0
37,0.17564374913974684,0.18537649710973103,0.7609758768762861,0.65339423928942,8.644843137107055e-05,0
38,0.17715207691095314,0.18799529047239394,0.753028873034886,0.636913868359157,8.572363398164014e-05,0
39,0.17446901913808316,0.18019182199523562,0.7671735207239787,0.6604424272264753,8.498316702566826e-05,0
40,0.17262161255491024,0.18269619175365992,0.7629086000578744,0.6560505821591331,8.422735529643442e-05,0
41,0.17346821369565263,0.1800526255653018,0.7700129917689732,0.657540586448851,8.34565303179429e-05,0
42,0.1704334936275774,0.18100335626375108,0.7709504252388364,0.6622754755474273,8.267103019950527e-05,0
43,0.16849482980917913,0.1837209172192074,0.7604250056403024,0.651453465507144,8.187119948743448e-05,0
44,0.16910193881818225,0.18302227428981235,0.777935292607262,0.6670140345891317,8.105738901391552e-05,1
45,0.16814025312053915,0.17836758359557106,0.7736598241896856,0.667494409424918,8.022995574311874e-05,0
46,0.16587426236697606,0.17971396474611193,0.7742682820274717,0.667038513365246,7.938926261462365e-05,0
47,0.1647672197648457,0.18972350571836744,0.7493555829638526,0.6392326513926189,7.853567838422159e-05,0
48,0.16753840619812208,0.18170079801763808,0.7606983809244066,0.6512891372044881,7.76695774621672e-05,0
49,0.16513937927630482,0.1801474717401323,0.7695469986824762,0.6607917484782991,7.679133974894982e-05,0
50,0.16466706103208115,0.1786497466620945,0.7783228703907558,0.666273055757795,7.59013504686565e-05,1
51,0.16290808888722438,0.1798391056202707,0.7772109735579718,0.6705285986264546,7.499999999999998e-05,0
52,0.16086032308486042,0.17746593299366178,0.7787871525401161,0.6692505195027306,7.408768370508574e-05,1
53,0.1615350154285528,0.1789971717766353,0.769464107354482,0.6619910728363764,7.316480175599306e-05,0
54,0.16053819017750875,0.18419223214898792,0.7441570049240476,0.6343219995498657,7.223175895924634e-05,0
55,0.1571457161891217,0.18259715154057457,0.7753944311823163,0.6663703447296506,7.12889645782536e-05,0
56,0.15740450590240712,0.17925224545456114,0.7710160045396715,0.6638239957037426,7.033683215378998e-05,0
57,0.1567784079179472,0.17767221544470105,0.7752220414933704,0.669746598743257,6.937577932260511e-05,0
58,0.15608365766856136,0.17925075732526324,0.754551895459493,0.6470126390457154,6.840622763423387e-05,0
59,0.15499395478744896,0.17707513230187552,0.772791862487793,0.6639744979994637,6.742860236609073e-05,0
60,0.15498900252337358,0.1761365654922667,0.7797327365194048,0.6723405304409209,6.644333233692912e-05,1
61,0.15138245039448447,0.181335854104587,0.772641026406061,0.6659368787493024,6.545084971874734e-05,0
62,0.15155398045875587,0.18711178913002924,0.755175266947065,0.6451304929597037,6.445158984722355e-05,0
63,0.1504250736565006,0.18135006995428177,0.7692422690845672,0.6590329550561451,6.344599103076326e-05,0
64,0.1492015858998104,0.17878351367655254,0.7679788578124274,0.6633454504467192,6.24344943582427e-05,0
65,0.1500257565050709,0.19086159212248666,0.7419819377717518,0.6313046778951372,6.141754350553276e-05,0
66,0.1482222212820637,0.18819105951558976,0.7448368918328058,0.6395729939142863,6.039558454088794e-05,0
67,0.14556416537688702,0.180775414620127,0.7812365310532706,0.6716833699317205,5.936906572928621e-05,1
68,0.14466018980863143,0.18273608088493348,0.7552164560272581,0.6504114128294445,5.8338437335805085e-05,0
69,0.14153496835912976,0.18080905314002718,0.7675245046615601,0.6618797052474249,5.730415142812056e-05,0
70,0.1429683525951541,0.1808820257584254,0.7748737125169664,0.6680274957702274,5.626666167821518e-05,0
71,0.1426165613288782,0.1748669833654449,0.7802438202358427,0.6728314002354939,5.522642316338266e-05,0
72,0.14035941882401096,0.18069683426902408,0.7771678754261562,0.6655575854437692,5.418389216661575e-05,0
73,0.13931381480426205,0.17678658536502292,0.7794465678078788,0.67149639186405,5.313952597646565e-05,0
74,0.13820557655120383,0.1796885637300355,0.7819013107390631,0.6736240960302807,5.2093782686459966e-05,1
75,0.13724367892255587,0.1777497504438673,0.7790712333860852,0.6721078009832473,5.1047120994167824e-05,0
76,0.1365255289539999,0.18250836765482312,0.7900438342775618,0.6828881927898952,4.9999999999999975e-05,1
77,0.13661641293034263,0.17634628826663606,0.7813044604800996,0.6741839232898894,4.895287900583214e-05,0
78,0.13397334917467468,0.1799852911915098,0.7778703144618443,0.6738647267931983,4.790621731353999e-05,0
79,0.1310800854952968,0.17935804894992283,0.7814157065891084,0.674275381224496,4.6860474023534314e-05,0
80,0.1314920566215807,0.18387418843451,0.7716598908106486,0.6639064595812842,4.581610783338419e-05,0
81,0.13118038545457683,0.1791017921197982,0.7809611604327247,0.6728236959094093,4.4773576836617304e-05,0
82,0.128736005586629,0.19015490057922546,0.7596640234901791,0.6506248230025882,4.373333832178476e-05,0
83,0.1295712431778713,0.1828537703979583,0.7692528639520918,0.6640883604685466,4.269584857187941e-05,0
84,0.1270866242294409,0.18430169607911792,0.7683704739525204,0.6597887073244367,4.166156266419485e-05,0
85,0.12714444030912556,0.18286723849319275,0.7779457285290673,0.667892989658174,4.063093427071374e-05,0
86,0.12354145545740516,0.18795219659805298,0.7640103743189857,0.6551884719303676,3.9604415459112e-05,0
87,0.12273301050371054,0.1888950228691101,0.7658444614637465,0.6559568643569946,3.858245649446719e-05,0
88,0.12203907154652537,0.18585264484087627,0.7714670885176885,0.6636862414223808,3.756550564175724e-05,0
89,0.1217193926475486,0.18400818279811315,0.7725335143861316,0.6642908629916963,3.6554008969236706e-05,0
90,0.11918920866993009,0.19167072361423856,0.7584487983158656,0.6505049347877503,3.5548410152776386e-05,0
91,0.11542467748632236,0.18449046625977472,0.7807618572598412,0.6725210859662011,3.454915028125261e-05,0
92,0.11765524410471624,0.19086079441365741,0.7613412800289335,0.6556375753311884,3.3556667663070815e-05,0
93,0.11587377522064715,0.17856150226933615,0.7855926388785952,0.6787802486192612,3.257139763390923e-05,0
94,0.11576280192453034,0.19291875149522508,0.7758898530687605,0.6672171297527495,3.15937723657661e-05,0
95,0.11407979124662827,0.19368836198534284,0.7661211019470578,0.6573473124277024,3.062422067739484e-05,0
96,0.11290534607001713,0.19205749460629054,0.7677463679086595,0.6595900087129503,2.9663167846209974e-05,0
97,0.11142310247737534,0.19085716165247418,0.7682688752810161,0.660582727477664,2.8711035421746357e-05,0
98,0.10976846414257069,0.19107554455598194,0.7768956428482419,0.6676746073223295,2.776824104075363e-05,0
99,0.10851517152421329,0.1882546698763257,0.7773346043768383,0.6696743045534407,2.6835198244006917e-05,0
100,0.10714706089727732,0.19086582788399287,0.7783756653467814,0.6697568910462516,2.591231629491422e-05,0
101,0.10717574899293938,0.19962016031855628,0.7676951431092762,0.6557412987663632,2.4999999999999977e-05,0
102,0.10606551092802262,0.19299447394552685,0.7692189568565005,0.660516789981297,2.4098649531343487e-05,0
103,0.10524443699693194,0.19848077907448725,0.7667834877967834,0.6555403788884481,2.3208660251050168e-05,0
104,0.10419644815277081,0.19606886875061763,0.7726078413781665,0.6615553180376689,2.233042253783279e-05,0
105,0.1025498631809439,0.1979683055764153,0.7573662723813738,0.6490215710231236,2.1464321615778412e-05,0
106,0.10087197848728725,0.19914301747367497,0.765623544511341,0.6562606834229969,2.0610737385376342e-05,0
107,0.10081500210324112,0.20008604654244014,0.7694281901632036,0.6587297842616127,1.9770044256881253e-05,0
108,0.09882973242475061,0.19961386110101428,0.7711857704889207,0.6623608770824614,1.894261098608448e-05,0
109,0.09914742842012522,0.19360554544698624,0.7728571346827916,0.6641446300915309,1.8128800512565506e-05,0
110,0.09670720661477167,0.19920307298501333,0.7748080401193528,0.6659720301628113,1.7328969800494736e-05,0
111,0.09683600393485049,0.19875413037481762,0.7727290811992827,0.6622763622374762,1.6543469682057082e-05,0
112,0.09575486663652925,0.19986749490102132,0.7726822240012032,0.6626041054725647,1.577264470356556e-05,0
113,0.09416711181402207,0.19796062381494614,0.7708288998830886,0.6622520395687648,1.5016832974331719e-05,0
114,0.09444748699969174,0.20306780962716967,0.7739310877663749,0.6633016921225048,1.4276366018359839e-05,0
115,0.09357959375697739,0.20625132293928236,0.7645252398082188,0.6545145574070158,1.3551568628929429e-05,0
116,0.09179134578729162,0.20777635460808164,0.7639673034350077,0.6530748435429165,1.2842758726130278e-05,0
117,0.09329817813574051,0.20977453390757242,0.7605033823422023,0.6488720388639541,1.2150247217412181e-05,0
118,0.09050704103951551,0.20220171369257428,0.764071916398548,0.6545028402691796,1.147433786121054e-05,0
119,0.0895990786199667,0.21263672539166042,0.7604537963867187,0.6497339163507734,1.081532713370801e-05,0
120,0.09065249087859173,0.20126293145474933,0.7718959717523484,0.6629706320308504,1.0173504098790184e-05,0
121,0.08862765019341391,0.20522998784269605,0.7691727899369739,0.6591733625956944,9.54915028125263e-06,0
122,0.08948628782313697,0.20906223271574292,0.760128618989672,0.650016116528284,8.942539543314794e-06,0
123,0.08793629401800584,0.20614568548543113,0.7706727220898583,0.6616841974712554,8.353937964495025e-06,0
124,0.08752605545581603,0.2074617530618395,0.7694285347348168,0.6601594981693086,7.783603724899244e-06,0
125,0.08730940903936113,0.20608013442584447,0.7628960632142566,0.6539518163317726,7.231786991974668e-06,0
126,0.0877018291275112,0.20901814145701272,0.7639781344504584,0.6540253571101597,6.698729810778074e-06,0
127,0.08732668438128062,0.2065579273871013,0.7649036288261414,0.655168791044326,6.18466599780682e-06,0
128,0.08669017480344189,0.2066310059456598,0.767912769317627,0.6581413041977655,5.689821038439262e-06,0
129,0.08519762982519305,0.2069765784910747,0.7682523977188837,0.6600328973361425,5.214411988029365e-06,0
130,0.0852053809987039,0.21060359336081005,0.7688779637927101,0.6584534100123814,4.758647376699031e-06,0
131,0.08495033296699427,0.20894342093240648,0.7652754352206276,0.6562772081011817,4.322727117869961e-06,0
132,0.08461050385115099,0.2123772023689179,0.7613027845110212,0.6506938202040536,3.906842420574967e-06,0
133,0.08518912725302638,0.20960762756211418,0.7663935002826509,0.6559185238111587,3.5111757055874315e-06,0
134,0.08295305115836007,0.21268443919363475,0.7649940814290728,0.6547125140825908,3.135900525405426e-06,0
135,0.08386420038889865,0.21476383819466546,0.7664295207886469,0.6563935870216007,2.781181488125949e-06,0
136,0.08417741682152359,0.2120649929557528,0.767298750650315,0.6568100452423096,2.4471741852423225e-06,0
137,0.08427702037959682,0.21125010024933588,0.7666484310513451,0.6565287164279393,2.1340251233966367e-06,0
138,0.08262339831919087,0.2113280441079821,0.7668560516266596,0.657057173479171,1.8418716601170938e-06,0
139,0.08336280791126952,0.21109847000667026,0.7684431513150533,0.6583723749433245,1.5708419435684454e-06,0
140,0.0839891255814202,0.21014250545274643,0.7681199017025175,0.6581351632163638,1.3210548563419848e-06,0
141,0.08344201898696471,0.2132614003760474,0.7682375754628863,0.6581150236583891,1.0926199633097206e-06,0
142,0.08297180039237957,0.21234137430077507,0.7699106091544742,0.6600391779627118,8.856374635655691e-07,0
143,0.08256480760720311,0.21197822505519504,0.765769568511418,0.6556497397876921,7.001981464747505e-07,0
144,0.08184619214461775,0.21046181079887208,0.7686341807955788,0.6590559618813651,5.363833518505831e-07,0
145,0.08305550758935967,0.21122521417481557,0.7676621913909912,0.6572466997873215,3.942649342761115e-07,0
146,0.08284847164640621,0.21028994009608315,0.7711123398372105,0.660897676150004,2.739052315863353e-07,0
147,0.08231743031314441,0.21350827770573752,0.7628287360781715,0.651887059211731,1.7535703752478138e-07,0
148,0.08255947629103855,0.21147858131499517,0.7686251719792684,0.6580565855616615,9.866357858642199e-08,0
149,0.08212998669062342,0.2129495104153951,0.7661076840900239,0.6553976115726289,4.385849505708081e-08,0
150,0.08300777141536986,0.213763798560415,0.7649190113657997,0.654099668775286,1.0965826257725014e-08,0
