run_name,modal,pfesa_skip_mode,pfesa_base_ratio,best_epoch,base_lr,batch_size,max_epochs,img_size,seed,ce_weight,dice_weight,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,checkpoint
all_new_pfesa_x13_bs16_lr001,ALL,x13,0.1,62,0.01,16,100,224,1234,0.4,0.6,0.07514776615425944,0.8987430886043422,0.8240919202274506,0.36061176090117836,16.282198857671123,0.05177432225248375,0.09262965043426043,0.8848970606115735,0.8014806892394415,0.3404055035133684,19.50235561164433,0.05997233874040094,../outputs_new/B+PFESA/ALL/all_new_pfesa_x13_bs16_lr001/checkpoints/best.pth
