epoch,lr,train_loss,train_dice,train_iou,train_boundary_iou,train_hd95,train_mae,val_loss,val_dice,val_iou,val_boundary_iou,val_hd95,val_mae,best_dice,is_best
1,0.01,0.26313380151987076,0.6504820662125914,0.5296075890333258,0.12832374948085537,58.58730279496463,0.1827923146085031,0.15650549012157117,0.7879678149662251,0.6783647773795406,0.2032149207019669,36.32061228526441,0.1005789580932151,0.7879678149662251,1
2,0.01,0.19234428349240074,0.7545620244417237,0.6371011339554601,0.17695457231311332,41.53379194461118,0.13223685925637757,0.13408607172097273,0.8224025650226869,0.7175523474024091,0.23040213584328986,29.300388453203155,0.08796546285451665,0.8224025650226869,1
3,0.01,0.1777174750278736,0.7750529887988181,0.6616525501254036,0.19731400821700562,37.69859069102331,0.12246739001119718,0.12896956062992573,0.8253567578079404,0.723213518486208,0.2479493808970318,29.47740618911249,0.0877173481667452,0.8253567578079404,1
4,0.01,0.16936714751324777,0.7880661525417911,0.676223784412442,0.20851524234721275,35.6180892429657,0.11661651419803845,0.11845205896175824,0.8408614791600604,0.7416913223383659,0.25913437177340665,26.757245042123223,0.0788040670475768,0.8408614791600604,1
5,0.01,0.16096660196138868,0.7960404969650045,0.6868585642793988,0.22080261907377097,34.68131647103134,0.11075899693066182,0.11606591496511028,0.8432279838054286,0.7456199370337182,0.2676603663240883,25.78655445678577,0.07606351157548547,0.8432279838054286,1
6,0.01,0.15446085033231768,0.8040567017439734,0.6968487729831582,0.22987999330523656,32.878153096373865,0.10648987549575395,0.11379488862236502,0.847288815466314,0.7509043390918922,0.27510560515163784,25.43479512664895,0.07624275894055091,0.847288815466314,1
7,0.01,0.1520788743449696,0.8103867770106181,0.7041894107663768,0.23586794909803588,32.04589884428014,0.10473838445940256,0.10815005161260303,0.854438658963946,0.7597553381851695,0.2800745198913091,23.568834236351762,0.06996687446996147,0.854438658963946,1
8,0.01,0.14931420101944742,0.8122965975243446,0.7067994796352918,0.24017678862970007,31.420967007432274,0.10300482068173708,0.11354807031299421,0.8442906661000495,0.7480985935930748,0.2714505814778487,24.933919539194193,0.07370343836126209,0.854438658963946,0
9,0.01,0.1448044758611198,0.817706293167506,0.7137822059362906,0.2483176011877701,31.000585050556992,0.10025013149349653,0.1104558603423327,0.850419299793853,0.7540830615437976,0.28018851785581306,24.308425037585412,0.0741083289822752,0.854438658963946,0
10,0.01,0.1404976843181869,0.8241413423772467,0.721232169405391,0.2525931694967643,29.580258614462842,0.09656658889183871,0.10509766970086194,0.8561611301903768,0.7638392582362988,0.29277197903240415,24.064047277397762,0.07098446652549602,0.8561611301903768,1
