image,modal,split,model,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,pred_fg_ratio,gt_fg_ratio
gas_f0044600b492963f,NBI,test,unet,0.5424484724921156,0.372164182366569,0.1466755025403136,105.21715474072508,0.2862523794174194,0.175079345703125,0.0008708871095394,0.001206521571011,0.0006125107086221,0.0004151015237853,0.4499362244897959,0.1756816007653061
gas_f0044600b492963f,NBI,test,attention_unet,0.5335215686274509,0.3638113982543214,0.1412122528785574,104.9314036748369,0.2963368892669678,0.175079345703125,0.0008708871095394,0.001206521571011,0.0006125107086221,0.0004151015237853,0.4595822704081632,0.1756816007653061
gas_8922bbe70906715,NBI,test,unetpp,0.5365501422928259,0.3666337725663203,0.06745857163807,104.918765080167,0.4349091053009033,0.30255126953125,0.0002731848480938,0.0007951817553485,0.0005380514946732,8.70513863731701e-05,0.6367386798469388,0.3016780931122449
gas_278253f33f9c2222,NBI,test,attention_unet,0.7034958415038204,0.5426097840826118,0.0843938379102478,104.71293652225016,0.0873923823237419,0.1811676025390625,0.0006928631293897,0.0009955716729049,0.0004109835327917,0.0002210868303753,0.1135004783163265,0.1812420280612245
gas_b2c81bd5a9bcb333,NBI,test,unetpp,0.2609738395026665,0.1500689555055527,0.0,104.66372369276286,0.4667370915412903,0.082122802734375,0.0002616113169908,0.0005379191010724,0.0004703144472862,0.0001652943170303,0.5491470025510204,0.0824099170918367
gas_42fbd6e92781acb0,NBI,test,unetpp,0.83102353474777,0.7108984307639248,0.2703862660944206,104.58011283222064,0.0668247789144516,0.1778106689453125,0.0004886988864113,0.0006223032558186,0.0002945494509912,0.000531695453661,0.2175741390306122,0.1778938137755102
gas_8e93cc04143a637c,NBI,test,unetpp,0.3518225039619651,0.2134615384615384,0.0250765696784073,104.4289210626655,0.2445392161607742,0.0671539306640625,0.0016658478495237,0.002071997950168,0.0005075334873948,0.0001218911038976,0.3101084183673469,0.0671635841836734
gas_7feace15bb642b55,NBI,test,unet,0.5112929916364775,0.3434476957279336,0.1355613425925926,104.26696111610872,0.2177734375,0.18292236328125,0.0005689032729376,0.0008626825881349,0.000448643699116,0.0001341631588247,0.2628547512755102,0.1827566964285714
gas_1a22e2c2a978c376,NBI,test,unet,0.6232151431676313,0.4526597892727339,0.0433322673488967,104.16042582930604,0.2971341013908386,0.282318115234375,0.0008944023980162,0.0007393609776404,0.0007990388225941,0.0007223668305287,0.5063974808673469,0.2822066326530612
gas_2875eb2cb8b326d7,NBI,test,attention_unet,0.2820788936749036,0.1641978159743987,0.0,104.0,0.504902720451355,0.0991973876953125,0.0004530757317297,0.000575410382873,0.0002984372687833,4.964551111419574e-05,0.6040935905612245,0.0991908482142857
