image,modal,split,model,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,pred_fg_ratio,gt_fg_ratio
gas_d3507b050bb21b0e,NBI,test,unetpp,0.890374964197208,0.8024106661878254,0.2046032383246353,60.40695324215582,0.1754424422979354,0.729888916015625,0.0005744078596528,0.0007733413829583,0.0007176485898533,6.165676056433004e-05,0.8704360650510204,0.7299505739795918
gas_d3507b050bb21b0e,NBI,test,unet,0.8739524417685337,0.7761239171293396,0.2459072305593451,60.403641457189664,0.2065329998731613,0.729888916015625,0.0005744078596528,0.0007733413829583,0.0007176485898533,6.165676056433004e-05,0.9085817920918368,0.7299505739795918
gas_d3507b050bb21b0e,NBI,test,attention_unet,0.8789927493631198,0.7841097806135827,0.2463743676222597,60.22855546784676,0.1969068944454193,0.729888916015625,0.0005744078596528,0.0007733413829583,0.0007176485898533,6.165676056433004e-05,0.8972815688775511,0.7299505739795918
gas_254e4ce9a81fb337,NBI,test,attention_unet,0.9256816885339418,0.8616456395225351,0.2539768864717879,60.0,0.1298230290412902,0.929046630859375,7.369028098302176e-05,0.0007306917920395,0.001429407478532,0.0014071345998771,0.8178411989795918,0.9290098852040816
gas_d3507b050bb21b0e,NBI,test,swin_unet,0.8992982369132343,0.8170226187257817,0.262801453584407,59.682493245507096,0.1618702113628387,0.729888916015625,0.0005744078596528,0.0007733413829583,0.0007176485898533,6.165676056433004e-05,0.8774713010204082,0.7299505739795918
gas_4c0c3b02e1128d6b,NBI,test,swin_unet,0.9244674684828286,0.8595439388325643,0.2427680997283043,59.318200453771794,0.0831074640154838,0.5742950439453125,0.001252952183845,0.001315241590403,0.0004917545285136,0.0002675003743808,0.5259685905612245,0.5743183992346939
gas_18f1853352541d50,NBI,test,attention_unet,0.8607187112763321,0.7554927126386773,0.1515892420537897,58.52349955359813,0.1344068944454193,0.4240264892578125,0.00016385385597,0.0002685310428667,0.0001496962495195,0.0002021792022356,0.5410754145408163,0.4239277742346938
gas_77950a9a3e4a1d6b,NBI,test,attention_unet,0.8623545784972098,0.7580170079338686,0.2615121344119477,58.485005674565954,0.2030253559350967,0.65765380859375,0.0006815269980913,0.0007159440812447,0.0005327464116321,0.0002235031070358,0.8176817602040817,0.6573062818877551
gas_a57d5991dae795de,NBI,test,unetpp,0.8841991341991342,0.7924345295829291,0.1142857142857142,58.19707776612669,0.1066246777772903,0.4095458984375,0.0001882911212962,0.0004227924491336,0.0003159635776585,0.0001533637993118,0.5120176977040817,0.4087412308673469
gas_8ccf687527c4627d,NBI,test,unetpp,0.9146774154618522,0.8427700929591246,0.3987331221870311,58.0,0.1409040242433548,0.8915863037109375,0.0001808146005953,0.0004425935313142,0.0003579321044046,0.0007365478829866,0.7592673788265306,0.8921595982142857
gas_d30dc583f7c4074,NBI,test,swin_unet,0.8827845964023638,0.790165077888863,0.2489378138277327,57.07889277132134,0.0719467476010322,0.33734130859375,0.0004398447663943,0.0007113887826334,0.0005311286283183,0.0001590019038762,0.2767259247448979,0.3370735012755102
gas_d30dc583f7c4074,NBI,test,unetpp,0.8523602276531637,0.7427071178529755,0.2240437158469945,57.01271710567288,0.087890625,0.33734130859375,0.0004398447663943,0.0007113887826334,0.0005311286283183,0.0001590019038762,0.2582310267857143,0.3370735012755102
gas_fe043c2fd0194fc6,NBI,test,unet,0.8657515984891501,0.7632821852214604,0.302823574000379,56.59946531089162,0.2167570143938064,0.71295166015625,0.0002898531546026,0.0007711111742708,0.0004628414511105,0.000699126075767,0.9015864158163264,0.7130102040816326
gas_d30dc583f7c4074,NBI,test,attention_unet,0.8835656401944895,0.791417455432321,0.2601626016260163,56.23743221355725,0.0715880095958709,0.33734130859375,0.0004398447663943,0.0007113887826334,0.0005311286283183,0.0001590019038762,0.2777622767857143,0.3370735012755102
gas_d30dc583f7c4074,NBI,test,unet,0.8905952532047214,0.8027685619494337,0.2331347299634826,56.0357029044876,0.0687181130051612,0.33734130859375,0.0004398447663943,0.0007113887826334,0.0005311286283183,0.0001590019038762,0.2910355548469387,0.3370735012755102
gas_de204be08feebc22,NBI,test,unet,0.9165355878883208,0.8459304963251973,0.2790014684287812,56.0,0.0338408797979354,0.2144927978515625,0.0003987049627404,0.0005963097203225,0.0003019972063149,1.738311032217668e-05,0.190868144132653,0.2145846619897959
gas_5c3b62618aa7bdb0,NBI,test,unet,0.8545703908769969,0.7460697576442936,0.1342800899887514,55.36095443506039,0.2282366007566452,0.8946380615234375,0.0001899968802959,0.000372792764034,0.0003610938730923,0.0006368345755415,0.6757413903061225,0.8936543367346939
gas_fb01238849257814,NBI,test,swin_unet,0.8751688968312775,0.7780447165497734,0.2539300906232661,54.56724031799825,0.1141581609845161,0.504486083984375,0.0022380101703795,0.0023991593713183,0.0012872724166691,0.00020332759877,0.410774075255102,0.5037268813775511
gas_fc4f473955212364,NBI,test,attention_unet,0.9082634438880348,0.8319437860747846,0.1931893467603021,53.933755323003545,0.1201171875,0.6528472900390625,0.0005916623184016,0.0008009826209187,0.0006374109718012,8.386559797881623e-05,0.6561104910714286,0.6532605229591837
gas_4b32948d8cfca917,NBI,test,swin_unet,0.8767726911438651,0.7805834885164494,0.102869035231158,53.0,0.1761200577020645,0.6395263671875,0.0008374259939782,0.0008696600090064,0.0005039774320803,0.0001528361497454,0.7896404655612245,0.6395886479591837
